t,accel_x,pitch_pos,x1_hat,x2_hat
0.0007789134979248047,0.0033664703369140625,0.2,-1.1234504013061524e-07,6.656920387268066e-06
0.0029859542846679688,0.022520065307617188,0.20000000659307254,-8.502332496195953e-07,5.1205430451328426e-05
0.005207538604736328,-0.0062103271484375,0.20000005730738146,-5.380178133890441e-07,3.9050615091132555e-05
0.007382392883300781,0.03209686279296875,0.2000000959834543,-1.5290968530218478e-06,0.0001025793632956217
0.009562015533447266,-0.17859268188476562,0.2000001975789584,4.641132455467056e-06,-0.0002503782207763032
0.011719942092895508,0.12786483764648438,0.19999994960216522,-1.3919193336983887e-07,1.692314507294255e-06
0.013890981674194336,-0.12113189697265625,0.1999999512782484,3.90666173219736e-06,-0.00023779578385741063
0.01606607437133789,0.08955764770507812,0.19999971576321146,4.3050839963172185e-07,-6.127251061533383e-05
0.018245458602905273,-0.14986228942871094,0.19999965507837775,5.306074382894551e-06,-0.00035757205277050743
0.0204465389251709,0.16617202758789062,0.19999930093587004,-9.72364734137041e-07,-2.9651871495466292e-05
0.02263045310974121,-0.1881694793701172,0.1999992715683956,5.246398670442595e-06,-0.00040133720718121764
0.024776935577392578,-0.14028549194335938,0.19999887408049383,9.105272260308547e-06,-0.0006792629241829538
0.026937007904052734,0.03209686279296875,0.1999982013325162,6.641724018755139e-06,-0.0006167520495111095
0.029088973999023438,-0.07324790954589844,0.19999759049585894,7.82185712906202e-06,-0.0007619340931645645
0.03128862380981445,-0.06367111206054688,0.19999683586962805,8.384787328924175e-06,-0.000888134023143249
0.0335230827331543,-0.015787124633789062,0.19999595625387595,7.091047658652744e-06,-0.0009194575430599742
0.03576231002807617,-0.07324790954589844,0.1999950456150341,7.65066550350421e-06,-0.001063890978524458
0.03800463676452637,-0.03494071960449219,0.1999939919280467,6.63583124629338e-06,-0.0011323303503637395
0.04024362564086914,-0.015787124633789062,0.1999928704581032,4.841514110340773e-06,-0.0011623620790103088
0.042489051818847656,0.03209686279296875,0.19999171924447137,1.387662069591225e-06,-0.0010970337691051674
0.04472470283508301,-0.14986228942871094,0.19999063273257256,4.140023532429631e-06,-0.001390582762736262
0.046911001205444336,0.03209686279296875,0.19998925548716723,2.1834245929495896e-07,-0.0013243511479084041
0.04906725883483887,-0.12113189697265625,0.19998794383813606,1.5459428105942753e-06,-0.001560035087443735
0.05122566223144531,0.13744163513183594,0.19998639876565716,-6.238638636424589e-06,-0.0012841466498857378
0.053373098373413086,-0.14986228942871094,0.19998512693551462,-3.869839419274138e-06,-0.0015746578573789065
