t,accel_x,pitch_pos,x1_hat,x2_hat
0.0003445148468017578,1.4302936172485357,0.2,-4.773141532434999e-05,0.002828288916149812
0.002620697021484375,1.5931001281738286,0.2,-9.514500764651622e-05,0.005985670888337198
0.0048198699951171875,1.401563224792481,0.2,-0.00012974654506011797,0.008770380494842687
0.006978273391723633,1.5452161407470708,0.2,-0.0001634796832345875,0.01184216026102237
0.009138345718383789,1.4111400222778325,0.2,-0.00018649239513228086,0.014650688795019306
0.011283159255981445,1.5931001281738286,0.2,-0.0002098666534053264,0.017818190636267786
0.013461828231811523,1.4111400222778325,0.2,-0.00022072787390109354,0.020624095678685825
0.015607118606567383,1.6026769256591802,0.2,-0.00023227556989315176,0.023803960335797625
0.018094301223754883,1.3441024398803716,0.2,-0.00022872833320928296,0.026466839862823156
0.020314693450927734,1.6697145080566411,0.2,-0.00023063272028716036,0.029764532070088136
0.022509336471557617,1.3441024398803716,0.2,-0.000214965425365331,0.03240918642895037
0.024732351303100586,1.468600807189942,0.2,-0.00019807529458947708,0.035287073050986134
0.026907920837402344,1.4781785583496099,0.2,-0.000175652976840934,0.03816985521656619
0.02904653549194336,1.5547929382324224,0.2,-0.00014992564794466686,0.04118827553767502
0.031188249588012695,1.4302936172485357,0.2,-0.00011390598694760966,0.04394316879703049
0.03332161903381348,1.6218305206298833,0.2,-7.867652736595022e-05,0.04705689982077149
0.035485267639160156,1.401563224792481,0.2,-2.976498771984513e-05,0.049714351878093886
0.03764843940734863,1.5164857482910161,0.2,2.071497302038574e-05,0.05257523218024797
0.03981137275695801,1.4590240097045903,0.2,7.892976632504592e-05,0.055297550202336725
0.04200863838195801,1.564369735717774,0.2,0.00013916447193202273,0.05820113573117456
0.0441889762878418,1.4590240097045903,0.2,0.00020881881864162077,0.06086816757829294
0.046353816986083984,1.6218305206298833,0.2,0.0002784630927831337,0.06382652815224665
0.048532724380493164,1.3824096298217778,0.2,0.0003621127102786558,0.06627998425606947
0.05091738700866699,1.6314073181152349,0.2,0.0004424416250358068,0.06919127946666409
0.053296566009521484,1.6697145080566411,0.2,0.0005274119069102051,0.07214351357475585
0.05551505088806152,1.5739465332031255,0.2,0.0006215811241214035,0.0748699302796435
0.057726383209228516,1.3824096298217778,0.2,0.0007276860836370983,0.07717882762108456
0.05987095832824707,1.4494472122192388,0.2,0.0008362487276928701,0.07957886614470376
0.06198883056640625,1.5356393432617192,0.2,0.000946815159194443,0.08210685123119432
0.06412792205810547,1.6792913055419927,0.2,0.0010577280053718407,0.08487537247423563
0.06624817848205566,1.3057952499389653,0.2,0.0011867345051903297,0.08686098514013223
0.06842327117919922,1.5452161407470708,0.2,0.0013117885972229169,0.08927211131241158
0.07065010070800781,1.4111400222778325,0.2,0.0014462197611713006,0.09137021593038917
0.07283854484558105,1.2770648574829107,0.2,0.001589391476020902,0.09315317493308642
0.07503604888916016,1.6792913055419927,0.2,0.001722765604865546,0.09567956872588819
0.0772256851196289,1.4877553558349614,0.2,0.001867668723248107,0.09777626617149311
0.07943177223205566,1.6314073181152349,0.2,0.002012041288197079,0.10010359326868905
0.08167266845703125,1.401563224792481,0.2,0.0021688164762615567,0.10192248042396737
0.08380603790283203,1.5452161407470708,0.2,0.0023244961874676674,0.10396895582773563
0.08592915534973145,1.6409841156005864,0.2,0.0024811411980948375,0.10614801236736837
0.08806920051574707,1.4302936172485357,0.2,0.0026492481534984252,0.10785294545791772
0.09021162986755371,1.4877553558349614,0.2,0.0028189042723517363,0.10961167721523637
0.09240341186523438,1.5356393432617192,0.2,0.002990538573757546,0.11140460405341844
0.09461116790771484,1.564369735717774,0.2,0.0031648597782021116,0.11319310534744557
0.09679532051086426,1.4590240097045903,0.2,0.0033463332429562133,0.11471119428623108
0.09900283813476562,1.564369735717774,0.2,0.0035273779746020717,0.11637396843787853
0.10121488571166992,1.4877553558349614,0.2,0.003714360500949146,0.11782132681645983
0.10341882705688477,1.5164857482910161,0.2,0.003903327261188078,0.11926028496566521
0.10556268692016602,1.5356393432617192,0.2,0.004094580769116927,0.12067128404010144
0.10768556594848633,1.4877553558349614,0.2,0.004290301335653369,0.12192110067281754
0.10980868339538574,1.4877553558349614,0.2,0.004488563244035954,0.12310344458765173
0.11194849014282227,1.6409841156005864,0.2,0.004684115783749575,0.12452068546140477
