t,accel_x,pitch_pos,x1_hat,x2_hat
0.00023746490478515625,-0.14986228942871094,0.2,5.001168355865479e-06,-0.00029634044858245853
0.002427339553833008,-0.1307086944580078,0.2,8.760577237738143e-06,-0.0005555560611266537
0.004598140716552734,-0.14986228942871094,0.2,1.2632093587811851e-05,-0.000853101809217979
0.006774425506591797,-0.17859268188476562,0.2,1.685737257815785e-05,-0.0012078377945039286
0.008954524993896484,0.022520065307617188,0.2,1.3649855101522753e-05,-0.0011652134845310128
0.011187553405761719,-0.24563026428222656,0.2,1.947765713606923e-05,-0.0016519161000538183
0.013385534286499023,-0.03494071960449219,0.2,1.728473089719887e-05,-0.0017224515139216182
0.015547990798950195,-0.236053466796875,0.2,2.1659866271934686e-05,-0.002189747207847626
0.01767873764038086,-0.04451751708984375,0.2,1.8692924034076638e-05,-0.002278334705772859
0.019813060760498047,-0.06367111206054688,0.2,1.6185039654147873e-05,-0.0024035673672527717
0.021962404251098633,-0.10197830200195312,0.2,1.4700889065935238e-05,-0.0026033606625920146
0.024127960205078125,-0.16901588439941406,0.2,1.5047646543890739e-05,-0.0029346388359257516
0.026294946670532227,-0.12113189697265625,0.2,1.3122819403236253e-05,-0.003170360124625295
0.028484344482421875,-0.08282470703125,0.2,9.440304901910285e-06,-0.0033290054047950945
0.03068709373474121,-0.2839374542236328,0.2,1.2146691900274632e-05,-0.0038836641796809726
0.032964229583740234,-0.03494071960449219,0.2,5.415792140856185e-06,-0.003945187807914402
0.03515887260437012,-0.14986228942871094,0.2,2.3949270202122143e-06,-0.004231584022731947
0.0373530387878418,-0.06367111206054688,0.2,-4.084639361060448e-06,-0.004345710080400731
0.039527177810668945,0.070404052734375,0.2,-1.5270590666573532e-05,-0.004192263766640511
0.04167485237121582,-0.3126678466796875,0.2,-1.3360745081020249e-05,-0.004793122024963553
0.04382205009460449,-0.0062103271484375,0.2,-2.2899694501696013e-05,-0.0047868245072839
0.04596376419067383,-0.1594390869140625,0.2,-2.7312325331767777e-05,-0.005080435370040207
0.04812169075012207,-0.025363922119140625,0.2,-3.679630042009403e-05,-0.0051066145649789636
0.050400733947753906,-0.14986228942871094,0.2,-4.217877790986146e-05,-0.0053758116583971505
0.05269145965576172,-0.08282470703125,0.2,-5.034579527800781e-05,-0.00550989492403936
0.05490875244140625,-0.05409431457519531,0.2,-5.974423753374887e-05,-0.005584107528022123
0.05715155601501465,-0.24563026428222656,0.2,-6.290168985766943e-05,-0.006033784690150075
0.05942845344543457,-0.03494071960449219,0.2,-7.400458394367253e-05,-0.006064477244686745
0.06158113479614258,-0.0062103271484375,0.2,-8.612867116506203e-05,-0.006034649508932132
0.06373310089111328,-0.2073230743408203,0.2,-9.148062117865848e-05,-0.006398644457290149
0.06587982177734375,0.012943267822265625,0.2,-0.00010492338374777317,-0.006324256810745795
0.06805610656738281,-0.05409431457519531,0.2,-0.00011597772646636342,-0.006378271787530934
0.07024455070495605,-0.11155509948730469,0.2,-0.00012522433418986708,-0.006542149094620439
0.07248330116271973,-0.21689987182617188,0.2,-0.00013128862494196408,-0.006910838296384809
0.07468461990356445,0.022520065307617188,0.2,-0.0001460924625863896,-0.0068030242280873645
0.07688665390014648,-0.14986228942871094,0.2,-0.00015492437157851275,-0.007031579255743099
0.07908225059509277,-0.12113189697265625,0.2,-0.00016517980167122636,-0.007199766631937325
0.08127927780151367,-0.04451751708984375,0.2,-0.00017833397592307987,-0.007212615073051543
0.08348989486694336,-0.07324790954589844,0.2,-0.00019055549207050578,-0.007277951912327293
0.08564972877502441,-0.07324790954589844,0.2,-0.00020290986230180267,-0.007339113215720769
0.08783388137817383,-0.22647666931152344,0.2,-0.00021027508280422854,-0.007699065462159482
0.0900118350982666,0.03209686279296875,0.2,-0.00022700127389525487,-0.007544241869447611
0.09217524528503418,-0.0062103271484375,0.2,-0.0002421342727160801,-0.007460177910651207
0.09440398216247559,-0.2647838592529297,0.2,-0.0002484672844013115,-0.00788274134475988
0.0966193675994873,-0.03494071960449219,0.2,-0.00026332979473426226,-0.007847491408809025
0.0988459587097168,-0.10197830200195312,0.2,-0.00027588346673216045,-0.007940065404961257
0.10108447074890137,-0.1881694793701172,0.2,-0.0002857490247942971,-0.008198710837599175
0.10346031188964844,0.04167366027832031,0.2,-0.0003038107752690069,-0.007998878518067859
0.10571551322937012,-0.025363922119140625,0.2,-0.00031922903023769806,-0.007926316307585616
