t,accel_x,pitch_pos,x1_hat,x2_hat
0.0003573894500732422,0.04167366027832031,0.2,-1.3907233891296387e-06,8.240626262969971e-05
0.0027070045471191406,-0.27436065673828125,0.19999997959602808,7.932396710034045e-06,-0.00045991126470394824
0.004997968673706055,0.022520065307617188,0.20000009347106903,6.247592022917236e-06,-0.0004165977326346959
0.007185697555541992,-0.14028549194335938,0.20000019662158414,1.0083788883830691e-05,-0.0006947986835439871
0.009389400482177734,-0.11155509948730469,0.20000036865526674,1.239666540207749e-05,-0.0009166109858757704
0.011577367782592773,0.04167366027832031,0.2000005956101634,9.145918061533167e-06,-0.0008355205067461077
0.013730287551879883,0.022520065307617188,0.20000080248687901,6.698911963636168e-06,-0.0007914865323926754
0.01588129997253418,-0.1307086944580078,0.2000009984606857,9.454774777036128e-06,-0.001049783529288634
0.01805710792541504,-0.1307086944580078,0.20000125838939709,1.1686490915120022e-05,-0.0013082110511952224
0.02030324935913086,-0.14028549194335938,0.20000158230533144,1.3713390098525953e-05,-0.001585535285058253
0.022566795349121094,0.0033664703369140625,0.2000019748873562,1.0383612961829606e-05,-0.0015786359999288486
0.024746179580688477,-0.015787124633789062,0.20000236576110278,7.70702530705443e-06,-0.0016085470785352802
0.02693915367126465,-0.2839374542236328,0.20000276404089823,1.3918389329165635e-05,-0.0021677426972622864
0.029114484786987305,-0.025363922119140625,0.2000033007787591,1.036595721076296e-05,-0.002215992686544652
0.03132772445678711,0.0033664703369140625,0.20000384946342348,5.756830507913475e-06,-0.0022061299956699205
0.03357720375061035,-0.2935142517089844,0.2000043957060639,1.1075149779589982e-05,-0.002781852405780529
0.0357820987701416,0.09913444519042969,0.20000508449883966,2.1218118581605943e-06,-0.0025811664501692424
0.037946462631225586,0.0033664703369140625,0.2000057236013313,-3.228340162120598e-06,-0.0025675331193638407
0.04010772705078125,-0.1881694793701172,0.20000635932818023,-2.1589351331212596e-06,-0.0029309439821195602
0.04226279258728027,-0.12113189697265625,0.20000708503635828,-4.064140182814953e-06,-0.003161062339033618
0.04439187049865723,0.04167366027832031,0.20000786772234777,-1.1869418659236921e-05,-0.0030679417029867103
0.04661417007446289,-0.24563026428222656,0.2000086273514629,-9.897895370793782e-06,-0.0035406748913426773
0.048827171325683594,-0.2073230743408203,0.2000095040303555,-1.0164039668026894e-05,-0.003936896724751311
0.05108332633972168,0.022520065307617188,0.20001047881464573,-1.8904483371110313e-05,-0.0038773587723742423
0.053301095962524414,-0.14986228942871094,0.20001143885720796,-2.177140769139064e-05,-0.004156022190261105
0.0554957389831543,-0.17859268188476562,0.2000124678974455,-2.4245023287467114e-05,-0.004489735800410114
0.057683706283569336,0.012943267822265625,0.2000135795659071,-3.378771573471236e-05,-0.004442905486965106
0.05988454818725586,-0.1307086944580078,0.20001467963908007,-3.844145941393498e-05,-0.004677165424214895
0.062009572982788086,-0.11155509948730469,0.20001583771552886,-4.420976197286002e-05,-0.004871338657007709
0.06415915489196777,0.022520065307617188,0.2000170438696973,-5.484641290233019e-05,-0.004797933130810547
0.06628561019897461,-0.08282470703125,0.20001823184849593,-6.181856592009488e-05,-0.004929591059083618
0.06841540336608887,-0.06367111206054688,0.20001945242608726,-6.969707368614671e-05,-0.00502071176404446
0.07060360908508301,-0.04451751708984375,0.2000206955653656,-7.839967643331461e-05,-0.005071120386686903
0.07279253005981445,-0.08282470703125,0.20002195118592983,-8.592619203998694e-05,-0.005194293400081409
0.07497501373291016,-0.04451751708984375,0.20002323730440313,-9.498103363823734e-05,-0.005238899119657804
0.07716012001037598,-0.22647666931152344,0.20002453446735075,-9.805409380249067e-05,-0.005640231746321817
0.0793454647064209,0.051250457763671875,0.20002593100113963,-0.00011120979733647882,-0.005490188266702759
0.08152985572814941,-0.21689987182617188,0.20002729038383288,-0.00011511237815196815,-0.00586654993057675
0.08366179466247559,0.06082725524902344,0.2000287429545021,-0.00012904693025318388,-0.005691339419325441
0.0857846736907959,-0.1881694793701172,0.20003015214266326,-0.0001343164788555958,-0.006004480402424348
0.0879354476928711,-0.04451751708984375,0.20003163886522077,-0.00014501538456905305,-0.006030914370880509
0.09006357192993164,-0.17859268188476562,0.200033132132887,-0.0001512936069350781,-0.006318906933124272
0.09224915504455566,-0.12113189697265625,0.20003469670814525,-0.0001600738029378351,-0.006490374593094782
0.09446048736572266,-0.07324790954589844,0.20003630373917333,-0.00017079992096249736,-0.006563785724054413
0.09665226936340332,-0.11155509948730469,0.20003792894695893,-0.00018039662946352865,-0.00670923367631065
0.098876953125,-0.17859268188476562,0.2000395901679775,-0.00018805132469999566,-0.00698368441077122
0.10106992721557617,-0.05409431457519531,0.20004131934360173,-0.00020041767606127764,-0.007008640682888249
0.10326075553894043,-0.08282470703125,0.20004305469845382,-0.0002118758859339131,-0.00708630601295836
0.10540986061096191,-0.08282470703125,0.2000448092834125,-0.00022349169742419327,-0.007160007677475243
0.10753750801086426,-0.08282470703125,0.20004658211706547,-0.00023525706730224418,-0.007229706106225191
0.10969018936157227,-0.10197830200195312,0.20004837220820273,-0.00024652468286622003,-0.007333239138054384
0.11181998252868652,-0.08282470703125,0.20005018793434645,-0.0002586415810052026,-0.007394919083426858
0.11394023895263672,-0.11155509948730469,0.20005201893258032,-0.0002699248588132507,-0.007509280263521055
0.1161336898803711,0.051250457763671875,0.20005387824689397,-0.0002868733109198791,-0.00729769105482854
0.11832642555236816,-0.2552070617675781,0.20005568517125408,-0.0002931653708853176,-0.0076872035277652595
0.12050580978393555,-0.0062103271484375,0.2000575885397594,-0.0003085573045264531,-0.00758113830172396
0.1226954460144043,-0.08282470703125,0.20005946564628144,-0.0003211772496385423,-0.007621872327469593
0.12488818168640137,-0.10197830200195312,0.20006135283863782,-0.00033324066470273193,-0.007696248587966011
0.12706589698791504,-0.1594390869140625,0.20006325844671996,-0.00034353743954854127,-0.007880097798064499
0.1292111873626709,-0.16901588439941406,0.20006520957627097,-0.0003538876940332461,-0.008078983627899588
0.13134407997131348,-0.12113189697265625,0.200067209950391,-0.00036623950859508133,-0.00817921997293913
0.13348984718322754,0.022520065307617188,0.2000692351432506,-0.000383588645596482,-0.007991074443057506
0.13561201095581055,-0.22647666931152344,0.20007121375086306,-0.0003922465308380007,-0.008290206400648117
0.13779377937316895,0.012943267822265625,0.2000732664242063,-0.00040950129138394545,-0.008112195722958621
0.13997530937194824,-0.14986228942871094,0.20007527502171416,-0.00042096171750575275,-0.008251027152621188
0.1421527862548828,-0.04451751708984375,0.2000773179941894,-0.00043621940641920244,-0.008177401802124023
0.144331693649292,-0.12113189697265625,0.2000793427368659,-0.00044877093510636753,-0.008250523072145714
0.14651799201965332,0.04167366027832031,0.2000813855845297,-0.00046690395240465,-0.007997403280252861
0.148698091506958,-0.22647666931152344,0.20008336575917618,-0.00047557468037765383,-0.008269373281920239
0.15090537071228027,-0.2073230743408203,0.2000854132741934,-0.00048543649001276935,-0.008499835870115635
0.15305066108703613,0.0033664703369140625,0.20008751785225448,-0.0005027970445388503,-0.008309779595981717
0.1551828384399414,0.03209686279296875,0.20008957537196395,-0.0005207307129760536,-0.008057820034466506
0.15734100341796875,-0.30309104919433594,0.20009157050593168,-0.0005269672843634688,-0.00846357311436307
0.15952086448669434,-0.015787124633789062,0.20009366610525467,-0.0005436150638697098,-0.008297968985853037
0.16176104545593262,-0.07324790954589844,0.20009572070063109,-0.0005580092252811321,-0.008241057165694309
0.16396784782409668,-0.14028549194335938,0.20009776120451564,-0.0005700507368228277,-0.00831218630808879
0.16617679595947266,-0.10197830200195312,0.20009981932013232,-0.0005835149648357311,-0.008303431826354606
0.16840577125549316,0.051250457763671875,0.20010187526812007,-0.0006020749412974952,-0.007987319493447196
0.17061710357666016,-0.22647666931152344,0.20010385294599875,-0.0006107252068439424,-0.008215282318424624
0.17283868789672852,0.0033664703369140625,0.20010588706797441,-0.0006275083338355936,-0.00798525374274026
0.17500877380371094,-0.015787124633789062,0.2001078642343687,-0.0006431854883969524,-0.007788315419265829
0.17716455459594727,-0.2073230743408203,0.20010979263840079,-0.0006520711160308249,-0.007965601402353651
0.1793537139892578,-0.0062103271484375,0.20011176493883234,-0.0006680279858583433,-0.007741781855021528
0.18148279190063477,-0.07324790954589844,0.20011368182105158,-0.000681293509929873,-0.007645989977969286
0.18361520767211914,-0.12113189697265625,0.2001155749849913,-0.000692766676327884,-0.007640847587216726
