t,accel_x,accel_y,accel_z,pitch_pos
0.0007083415985107422,-8.71489429473877,-1.723825216293335,1.2545616626739502,0.2
0.002953052520751953,-8.78193187713623,-1.6855180263519287,0.9576807022094727,0.2
0.005124092102050781,-8.667010307312012,-1.800439715385437,1.0055646896362305,0.2
0.007400035858154297,-8.695740699768066,-1.6950948238372803,0.7469909191131592,0.2
0.009642601013183594,-8.638279914855957,-1.7046716213226318,0.9576807022094727,0.2
0.01188349723815918,-8.724471092224121,-1.7525556087493896,1.0821791887283325,0.2
0.01424407958984375,-8.762778282165527,-1.7046716213226318,0.8810662031173706,0.2
0.016492605209350586,-8.638279914855957,-1.656787633895874,0.9289502501487732,0.2
0.018720149993896484,-8.829815864562988,-1.7334020137786865,0.8427590131759644,0.2
0.020875930786132812,-8.59997272491455,-1.7142484188079834,0.9097966551780701,0.2
0.023013591766357422,-8.743624687194824,-1.7621324062347412,1.072602391242981,0.2
0.025173425674438477,-8.638279914855957,-1.7046716213226318,1.1683704853057861,0.2
0.02731633186340332,-8.638279914855957,-1.6663644313812256,0.7948749661445618,0.2
0.029459714889526367,-8.810662269592285,-1.6855180263519287,0.9002198576927185,0.2
0.03160524368286133,-8.667010307312012,-1.7142484188079834,1.0247182846069336,0.2
0.033876895904541016,-8.762778282165527,-1.7525556087493896,1.072602391242981,0.2
0.03612375259399414,-8.628703117370605,-1.6855180263519287,1.015141487121582,0.2
0.03835439682006836,-8.820239067077637,-1.7334020137786865,0.8619126081466675,0.2
0.04061555862426758,-8.628703117370605,-1.723825216293335,0.8427590131759644,0.2
0.04277491569519043,-8.628703117370605,-1.723825216293335,0.8427590131759644,0.2
0.04490804672241211,-8.676587104797363,-1.6663644313812256,1.2066776752471924,0.2
0.047034502029418945,-8.571242332458496,-1.6376339197158813,0.9193734526634216,0.2
0.04919695854187012,-8.78193187713623,-1.6950948238372803,0.8140285611152649,0.2
0.051373958587646484,-8.71489429473877,-1.7717092037200928,1.158793568611145,0.2
0.05365610122680664,-8.820239067077637,-1.742978811264038,0.7661445140838623,0.2
0.05584979057312012,-8.580819129943848,-1.7046716213226318,1.1875240802764893,0.2
0.0580449104309082,-8.801085472106934,-1.6663644313812256,0.9097966551780701,0.2
0.06024765968322754,-8.667010307312012,-1.7046716213226318,0.9768342971801758,0.2
0.06244158744812012,-8.772355079650879,-1.6855180263519287,0.5650315880775452,0.2
0.0646371841430664,-8.71489429473877,-1.7046716213226318,0.9768342971801758,0.2
0.06677126884460449,-8.676587104797363,-1.7142484188079834,1.0247182846069336,0.2
0.06889653205871582,-8.743624687194824,-1.6089035272598267,0.6512228846549988,0.2
0.07111597061157227,-8.71489429473877,-1.7334020137786865,1.091755986213684,0.2
0.07331204414367676,-8.65743350982666,-1.6950948238372803,0.9672574996948242,0.2
0.07544112205505371,-8.772355079650879,-1.7621324062347412,0.9959878921508789,0.2
0.07766532897949219,-8.59997272491455,-1.5897499322891235,0.8810662031173706,0.2
0.07991480827331543,-8.734047889709473,-1.7334020137786865,0.9193734526634216,0.2
0.0821540355682373,-8.59997272491455,-1.656787633895874,0.8810662031173706,0.2
0.08438825607299805,-8.667010307312012,-1.647210717201233,1.0247182846069336,0.2
0.0866689682006836,-8.78193187713623,-1.723825216293335,1.0342950820922852,0.2
0.08893465995788574,-8.628703117370605,-1.6759412288665771,0.7182605266571045,0.2
0.09107804298400879,-8.71489429473877,-1.7046716213226318,0.9864110946655273,0.2
0.0932149887084961,-8.571242332458496,-1.7046716213226318,0.9002198576927185,0.2
0.09547138214111328,-8.801085472106934,-1.7334020137786865,1.0055646896362305,0.2
0.09761619567871094,-8.59997272491455,-1.656787633895874,1.0342950820922852,0.2
0.0998845100402832,-8.609549522399902,-1.656787633895874,0.8427590131759644,0.2
0.10212349891662598,-8.78193187713623,-1.7334020137786865,0.9385270476341248,0.2
0.1043548583984375,-8.619126319885254,-1.7142484188079834,1.091755986213684,0.2
0.10671377182006836,-8.743624687194824,-1.656787633895874,0.8906430602073669,0.2
0.10892796516418457,-8.638279914855957,-1.7046716213226318,0.9959878921508789,0.2
0.1111452579498291,-8.638279914855957,-1.7046716213226318,0.8331822156906128,0.2
0.1132960319519043,-8.695740699768066,-1.723825216293335,1.0438719987869263,0.2
0.11548089981079102,-8.791508674621582,-1.6950948238372803,0.8619126081466675,0.2
0.1176447868347168,-8.638279914855957,-1.7046716213226318,0.9864110946655273,0.2
0.11978936195373535,-8.667010307312012,-1.723825216293335,1.0821791887283325,0.2
0.12208056449890137,-8.705317497253418,-1.6759412288665771,0.8044517636299133,0.2
0.12432193756103516,-8.705317497253418,-1.7525556087493896,0.9481038451194763,0.2
0.12652301788330078,-8.686163902282715,-1.6759412288665771,1.0342950820922852,0.2
0.1287236213684082,-8.705317497253418,-1.7142484188079834,0.9959878921508789,0.2
0.13092279434204102,-8.753201484680176,-1.6663644313812256,0.7948749661445618,0.2
0.1331179141998291,-8.705317497253418,-1.647210717201233,0.7469909191131592,0.2
0.13529086112976074,-8.667010307312012,-1.7621324062347412,1.0630255937576294,0.2
0.1374199390411377,-8.772355079650879,-1.6855180263519287,0.9672574996948242,0.2
0.13957667350769043,-8.705317497253418,-1.6759412288665771,0.7757213711738586,0.2
0.14180326461791992,-8.686163902282715,-1.7334020137786865,0.8810662031173706,0.2
0.14394283294677734,-8.628703117370605,-1.6950948238372803,1.0247182846069336,0.2
0.14616751670837402,-8.71489429473877,-1.6759412288665771,1.0342950820922852,0.2
0.14836549758911133,-8.743624687194824,-1.6376339197158813,0.9576807022094727,0.2
0.15057373046875,-8.686163902282715,-1.723825216293335,0.8140285611152649,0.2
0.15278005599975586,-8.676587104797363,-1.723825216293335,0.7852981686592102,0.2
0.154982328414917,-8.743624687194824,-1.6663644313812256,0.9672574996948242,0.2
0.15717816352844238,-8.667010307312012,-1.6759412288665771,0.9385270476341248,0.2
0.15938615798950195,-8.734047889709473,-1.7525556087493896,0.8236053586006165,0.2
0.16154766082763672,-8.647856712341309,-1.6759412288665771,1.0821791887283325,0.2
0.16370177268981934,-8.801085472106934,-1.723825216293335,0.9002198576927185,0.2
0.16585016250610352,-8.647856712341309,-1.6855180263519287,1.0630255937576294,0.2
0.16797709465026855,-8.71489429473877,-1.7046716213226318,0.9097966551780701,0.2
0.17018866539001465,-8.59997272491455,-1.6759412288665771,1.1300631761550903,0.2
0.1724240779876709,-8.743624687194824,-1.6759412288665771,0.8619126081466675,0.2
0.1746199131011963,-8.724471092224121,-1.6663644313812256,0.871489405632019,0.2
0.17684459686279297,-8.667010307312012,-1.7525556087493896,1.1492167711257935,0.2
0.17903685569763184,-8.667010307312012,-1.7046716213226318,0.6991068720817566,0.2
0.1812295913696289,-8.667010307312012,-1.6855180263519287,1.1109095811843872,0.2
0.18338680267333984,-8.743624687194824,-1.580173134803772,0.9672574996948242,0.2
0.1855168342590332,-8.791508674621582,-1.8100165128707886,1.0055646896362305,0.2
0.18768048286437988,-8.667010307312012,-1.6663644313812256,0.6416460275650024,0.2
0.189835786819458,-8.743624687194824,-1.7621324062347412,1.0534487962722778,0.2
0.19208073616027832,-8.772355079650879,-1.742978811264038,0.9672574996948242,0.2
0.19430255889892578,-8.59997272491455,-1.647210717201233,0.871489405632019,0.2
0.1966245174407959,-8.820239067077637,-1.742978811264038,0.8906430602073669,0.2
0.1989119052886963,-8.638279914855957,-1.742978811264038,0.9002198576927185,0.2
0.20114636421203613,-8.686163902282715,-1.723825216293335,1.0534487962722778,0.2
0.20340418815612793,-8.561665534973145,-1.6663644313812256,0.9864110946655273,0.2
0.20558953285217285,-8.791508674621582,-1.7334020137786865,0.8044517636299133,0.2
0.20775222778320312,-8.791508674621582,-1.742978811264038,0.9097966551780701,0.2
0.20990800857543945,-8.686163902282715,-1.723825216293335,1.072602391242981,0.2
0.21206450462341309,-8.820239067077637,-1.7621324062347412,0.871489405632019,0.2
0.21425080299377441,-8.59997272491455,-1.6855180263519287,0.9672574996948242,0.2
0.21654653549194336,-8.762778282165527,-1.7525556087493896,0.8331822156906128,0.2
0.21876096725463867,-8.619126319885254,-1.7142484188079834,1.1109095811843872,0.2
0.22098064422607422,-8.78193187713623,-1.742978811264038,0.7661445140838623,0.2
0.22320103645324707,-8.59997272491455,-1.656787633895874,1.0534487962722778,0.2
0.22542500495910645,-8.78193187713623,-1.6855180263519287,0.9097966551780701,0.2
0.2276618480682373,-8.71489429473877,-1.742978811264038,0.7852981686592102,0.2
0.2298285961151123,-8.676587104797363,-1.7525556087493896,1.1013327836990356,0.2
0.2320113182067871,-8.772355079650879,-1.6950948238372803,0.9289502501487732,0.2
0.2341444492340088,-8.65743350982666,-1.7621324062347412,0.9289502501487732,0.2
0.23627614974975586,-8.695740699768066,-1.723825216293335,0.8619126081466675,0.2
0.23854351043701172,-8.667010307312012,-1.6855180263519287,1.1300631761550903,0.2
0.24079513549804688,-8.743624687194824,-1.6950948238372803,0.9385270476341248,0.2
0.24300289154052734,-8.724471092224121,-1.7525556087493896,0.9289502501487732,0.2
0.24521207809448242,-8.676587104797363,-1.7142484188079834,1.0342950820922852,0.2
0.2474348545074463,-8.734047889709473,-1.7621324062347412,0.9002198576927185,0.2
0.2497389316558838,-8.619126319885254,-1.6950948238372803,0.8044517636299133,0.2
0.2519235610961914,-8.743624687194824,-1.6855180263519287,0.9193734526634216,0.2
0.2540581226348877,-8.743624687194824,-1.7621324062347412,1.0247182846069336,0.2
0.2561838626861572,-8.667010307312012,-1.7525556087493896,0.8427590131759644,0.2
0.25834131240844727,-8.628703117370605,-1.6663644313812256,0.9864110946655273,0.2
0.2604706287384033,-8.695740699768066,-1.742978811264038,1.0247182846069336,0.2
0.26267552375793457,-8.65743350982666,-1.7621324062347412,0.8331822156906128,0.2
0.26487135887145996,-8.71489429473877,-1.6855180263519287,0.9959878921508789,0.2
0.26712799072265625,-8.705317497253418,-1.7812861204147339,0.9481038451194763,0.2
0.2693665027618408,-8.609549522399902,-1.656787633895874,0.9576807022094727,0.2
0.2715740203857422,-8.78193187713623,-1.6950948238372803,0.9576807022094727,0.2
0.2737734317779541,-8.705317497253418,-1.656787633895874,0.8427590131759644,0.2
0.2759132385253906,-8.667010307312012,-1.8195933103561401,0.9193734526634216,0.2
0.27803802490234375,-8.609549522399902,-1.6759412288665771,1.0630255937576294,0.2
0.2801971435546875,-8.647856712341309,-1.6663644313812256,0.7852981686592102,0.2
0.2823309898376465,-8.71489429473877,-1.7812861204147339,0.7565677165985107,0.2
0.28455519676208496,-8.580819129943848,-1.723825216293335,1.1300631761550903,0.2
0.28685998916625977,-8.772355079650879,-1.7334020137786865,1.072602391242981,0.2
0.289104700088501,-8.667010307312012,-1.656787633895874,0.8810662031173706,0.2
0.291309118270874,-8.810662269592285,-1.7046716213226318,0.7948749661445618,0.2
0.29351186752319336,-8.561665534973145,-1.6855180263519287,1.1013327836990356,0.2
0.29570698738098145,-8.801085472106934,-1.7717092037200928,0.8236053586006165,0.2
0.2979145050048828,-8.619126319885254,-1.6855180263519287,1.0630255937576294,0.2
0.3000760078430176,-8.609549522399902,-1.7142484188079834,1.072602391242981,0.2
0.30222296714782715,-8.71489429473877,-1.723825216293335,0.727837324142456,0.2
0.30437374114990234,-8.619126319885254,-1.7142484188079834,1.015141487121582,0.2
0.306499719619751,-8.791508674621582,-1.6759412288665771,0.9385270476341248,0.2
0.308682918548584,-8.705317497253418,-1.7142484188079834,1.0534487962722778,0.2
0.3108644485473633,-8.705317497253418,-1.7046716213226318,0.7374141216278076,0.2
0.3130464553833008,-8.580819129943848,-1.7334020137786865,0.8523358106613159,0.2
0.315227746963501,-8.724471092224121,-1.6950948238372803,1.0630255937576294,0.2
0.317410945892334,-8.686163902282715,-1.7717092037200928,1.1300631761550903,0.2
0.31959080696105957,-8.686163902282715,-1.7142484188079834,0.7948749661445618,0.2
0.3217289447784424,-8.647856712341309,-1.7621324062347412,0.8619126081466675,0.2
0.3238492012023926,-8.609549522399902,-1.723825216293335,0.9672574996948242,0.2
0.32596921920776367,-8.619126319885254,-1.7046716213226318,1.0342950820922852,0.2
0.328108549118042,-8.705317497253418,-1.6663644313812256,1.1109095811843872,0.2
0.33023738861083984,-8.743624687194824,-1.7046716213226318,0.7661445140838623,0.2
0.33235836029052734,-8.647856712341309,-1.7046716213226318,0.8427590131759644,0.2
0.3345634937286377,-8.59997272491455,-1.6950948238372803,1.015141487121582,0.2
0.33678507804870605,-8.753201484680176,-1.6663644313812256,1.0055646896362305,0.2
0.3390326499938965,-8.676587104797363,-1.6855180263519287,0.9768342971801758,0.2
0.34123969078063965,-8.667010307312012,-1.6950948238372803,0.9097966551780701,0.2
0.34348487854003906,-8.647856712341309,-1.7142484188079834,0.9672574996948242,0.2
0.34571075439453125,-8.724471092224121,-1.6950948238372803,0.9002198576927185,0.2
0.34787726402282715,-8.705317497253418,-1.6663644313812256,0.8810662031173706,0.2
0.3500404357910156,-8.638279914855957,-1.6950948238372803,1.0055646896362305,0.2
0.3521718978881836,-8.59997272491455,-1.6950948238372803,0.8810662031173706,0.2
0.35439372062683105,-8.734047889709473,-1.742978811264038,0.8236053586006165,0.2
0.35660839080810547,-8.59997272491455,-1.656787633895874,1.158793568611145,0.2
0.35882115364074707,-8.571242332458496,-1.7334020137786865,0.9864110946655273,0.2
