t,accel_x,pitch_pos
0.000732421875,-8.973467826843262,0.2
0.0029485225677490234,-8.71489429473877,0.2
0.005115509033203125,-9.165003776550293,0.2
0.007267475128173828,-8.619126319885254,0.2
0.009426355361938477,-9.050082206726074,0.2
0.011597394943237305,-8.791508674621582,0.2
0.013756513595581055,-8.96389102935791,0.2
0.015913724899291992,-8.810662269592285,0.2
0.0180661678314209,-8.983044624328613,0.2
0.020252466201782227,-9.069235801696777,0.2
0.022432804107666016,-8.78193187713623,0.2
0.024628400802612305,-8.935160636901855,0.2
0.026812076568603516,-8.954314231872559,0.2
0.029001474380493164,-8.829815864562988,0.2
0.031135082244873047,-8.848969459533691,0.2
0.033257246017456055,-8.973467826843262,0.2
0.03539466857910156,-8.78193187713623,0.2
0.03753995895385742,-8.916007041931152,0.2
0.0397183895111084,-9.050082206726074,0.2
0.042003631591796875,-8.89685344696045,0.2
0.044318199157714844,-8.791508674621582,0.2
0.04657769203186035,-8.935160636901855,0.2
0.04878950119018555,-8.762778282165527,0.2
0.05098724365234375,-8.848969459533691,0.2
0.05316519737243652,-8.89685344696045,0.2
0.05531001091003418,-8.954314231872559,0.2
0.057459354400634766,-8.954314231872559,0.2
0.059598445892333984,-8.848969459533691,0.2
0.06172943115234375,-8.820239067077637,0.2
0.06393170356750488,-8.801085472106934,0.2
0.06612110137939453,-8.858546257019043,0.2
0.06836366653442383,-9.030928611755371,0.2
0.0705556869506836,-8.71489429473877,0.2
0.07275843620300293,-9.14585018157959,0.2
0.07494735717773438,-8.762778282165527,0.2
0.07709479331970215,-8.877699851989746,0.2
0.07922077178955078,-8.820239067077637,0.2
0.08134341239929199,-8.983044624328613,0.2
0.0834660530090332,-8.791508674621582,0.2
0.08565068244934082,-8.810662269592285,0.2
0.08783388137817383,-9.107542991638184,0.2
0.09001398086547852,-8.667010307312012,0.2
0.09219241142272949,-9.126696586608887,0.2
0.09439992904663086,-8.65743350982666,0.2
0.09659266471862793,-8.858546257019043,0.2
0.09884023666381836,-8.820239067077637,0.2
0.1009819507598877,-9.050082206726074,0.2
0.10310959815979004,-8.647856712341309,0.2
0.10523152351379395,-8.916007041931152,0.2
0.10737252235412598,-8.829815864562988,0.2
0.1095585823059082,-9.002198219299316,0.2
0.11174201965332031,-8.734047889709473,0.2
0.11392092704772949,-8.89685344696045,0.2
0.1161043643951416,-8.791508674621582,0.2
0.11829781532287598,-8.973467826843262,0.2
0.12048196792602539,-8.762778282165527,0.2
0.12263822555541992,-8.96389102935791,0.2
0.12476372718811035,-8.705317497253418,0.2
0.12688446044921875,-8.983044624328613,0.2
0.12900829315185547,-8.829815864562988,0.2
0.1311476230621338,-8.772355079650879,0.2
0.1333615779876709,-8.973467826843262,0.2
0.13555455207824707,-8.667010307312012,0.2
0.13777875900268555,-9.040505409240723,0.2
0.1399829387664795,-8.743624687194824,0.2
0.14220094680786133,-9.08838939666748,0.2
0.14441299438476562,-8.695740699768066,0.2
0.1465592384338379,-8.9064302444458,0.2
0.1486828327178955,-8.89685344696045,0.2
0.1508030891418457,-8.848969459533691,0.2
0.1529397964477539,-8.9064302444458,0.2
0.15516281127929688,-8.734047889709473,0.2
0.15738320350646973,-9.078812599182129,0.2
0.15958595275878906,-8.734047889709473,0.2
0.16179370880126953,-9.050082206726074,0.2
0.16399645805358887,-8.78193187713623,0.2
0.16620278358459473,-8.810662269592285,0.2
0.1684119701385498,-9.059659004211426,0.2
0.17056012153625488,-8.743624687194824,0.2
0.17269086837768555,-8.9064302444458,0.2
0.17483067512512207,-8.848969459533691,0.2
0.1769731044769287,-8.935160636901855,0.2
0.17920255661010742,-8.810662269592285,0.2
0.18141889572143555,-9.059659004211426,0.2
0.18367505073547363,-8.734047889709473,0.2
0.18589043617248535,-8.935160636901855,0.2
0.18809080123901367,-8.868123054504395,0.2
0.19028210639953613,-8.96389102935791,0.2
0.19243574142456055,-8.944737434387207,0.2
0.1945631504058838,-8.743624687194824,0.2
0.19668364524841309,-8.743624687194824,0.2
0.19882678985595703,-8.992621421813965,0.2
0.20094966888427734,-8.848969459533691,0.2
0.20317435264587402,-8.935160636901855,0.2
0.20535945892333984,-8.877699851989746,0.2
0.20754194259643555,-8.762778282165527,0.2
0.2097337245941162,-9.02135181427002,0.2
0.21197247505187988,-8.743624687194824,0.2
0.21422219276428223,-8.954314231872559,0.2
0.21638274192810059,-8.858546257019043,0.2
0.21852731704711914,-8.868123054504395,0.2
0.2206721305847168,-8.925583839416504,0.2
0.22290420532226562,-8.858546257019043,0.2
0.22506237030029297,-8.858546257019043,0.2
0.22729086875915527,-8.810662269592285,0.2
0.22952842712402344,-8.954314231872559,0.2
0.2317519187927246,-8.820239067077637,0.2
0.2339766025543213,-8.916007041931152,0.2
0.23622918128967285,-8.877699851989746,0.2
0.23855090141296387,-8.877699851989746,0.2
0.24075055122375488,-8.829815864562988,0.2
0.24289679527282715,-9.030928611755371,0.2
0.2450571060180664,-8.772355079650879,0.2
0.24721741676330566,-8.801085472106934,0.2
0.24944663047790527,-8.925583839416504,0.2
0.2516648769378662,-9.040505409240723,0.2
0.25395703315734863,-9.040505409240723,0.2
0.2561945915222168,-9.08838939666748,0.2
0.25868868827819824,-8.628703117370605,0.2
0.26095032691955566,-8.992621421813965,0.2
0.2631087303161621,-8.89685344696045,0.2
0.26525092124938965,-8.983044624328613,0.2
0.26738739013671875,-8.667010307312012,0.2
0.26953816413879395,-9.011775016784668,0.2
0.2716641426086426,-8.83939266204834,0.2
0.27395057678222656,-8.78193187713623,0.2
0.27617597579956055,-9.050082206726074,0.2
0.27837276458740234,-8.638279914855957,0.2
0.2805747985839844,-8.935160636901855,0.2
0.2827756404876709,-8.983044624328613,0.2
0.2849445343017578,-8.71489429473877,0.2
0.28717517852783203,-8.762778282165527,0.2
0.28930211067199707,-9.069235801696777,0.2
0.29163575172424316,-8.801085472106934,0.2
0.29378175735473633,-8.791508674621582,0.2
0.2959606647491455,-9.002198219299316,0.2
0.2981586456298828,-8.686163902282715,0.2
0.3003561496734619,-9.040505409240723,0.2
0.3026123046875,-8.848969459533691,0.2
0.30484676361083984,-9.011775016784668,0.2
0.3071169853210449,-8.695740699768066,0.2
0.3093428611755371,-9.193734169006348,0.2
0.31147193908691406,-8.705317497253418,0.2
0.31363797187805176,-8.9064302444458,0.2
0.3158073425292969,-8.801085472106934,0.2
0.31797170639038086,-8.9064302444458,0.2
0.3201935291290283,-9.011775016784668,0.2
0.3224186897277832,-8.925583839416504,0.2
0.32467055320739746,-8.858546257019043,0.2
0.326984167098999,-8.772355079650879,0.2
0.32918882369995117,-9.126696586608887,0.2
0.3313469886779785,-8.667010307312012,0.2
0.3334782123565674,-9.069235801696777,0.2
0.3356330394744873,-8.65743350982666,0.2
0.3377649784088135,-9.2033109664917,0.2
0.3399827480316162,-8.983044624328613,0.2
0.3421750068664551,-8.743624687194824,0.2
0.34444522857666016,-8.858546257019043,0.2
0.3467381000518799,-9.030928611755371,0.2
0.34897327423095703,-8.868123054504395,0.2
0.35117316246032715,-8.935160636901855,0.2
0.3533742427825928,-8.78193187713623,0.2
0.3555183410644531,-8.772355079650879,0.2
0.3576831817626953,-8.762778282165527,0.2
0.35984086990356445,-8.944737434387207,0.2
0.3619868755340576,-8.820239067077637,0.2
0.36432695388793945,-8.858546257019043,0.2
0.36653733253479004,-8.935160636901855,0.2
0.3687400817871094,-8.925583839416504,0.2
0.3709697723388672,-8.829815864562988,0.2
0.3732035160064697,-8.78193187713623,0.2
0.3754310607910156,-8.9064302444458,0.2
0.37765026092529297,-8.944737434387207,0.2
0.37984180450439453,-8.887276649475098,0.2
0.3819723129272461,-8.868123054504395,0.2
0.38412976264953613,-8.935160636901855,0.2
0.38625645637512207,-8.78193187713623,0.2
0.38843369483947754,-9.02135181427002,0.2
0.3906106948852539,-8.753201484680176,0.2
0.39278674125671387,-8.973467826843262,0.2
0.3949623107910156,-8.810662269592285,0.2
0.3971898555755615,-9.002198219299316,0.2
0.39942145347595215,-8.868123054504395,0.2
0.40157413482666016,-8.83939266204834,0.2
