t,accel_x,accel_y,accel_z,pitch_pos
0.0007479190826416016,-8.848969459533691,-1.1779472827911377,0.6703764796257019,0.2
0.003145456314086914,-9.040505409240723,-1.091755986213684,0.4596867263317108,0.2
0.005430698394775391,-8.9064302444458,-1.1109095811843872,0.4405331015586853,0.2
0.007615089416503906,-8.65743350982666,-1.0821791887283325,0.45010992884635925,0.2
0.009811878204345703,-8.858546257019043,-1.1204863786697388,0.6033388376235962,0.2
0.011996030807495117,-8.877699851989746,-1.1875240802764893,0.5554547905921936,0.2
0.014180421829223633,-8.772355079650879,-1.158793568611145,0.43095630407333374,0.2
0.016352176666259766,-8.848969459533691,-1.139639973640442,0.6512228846549988,0.2
0.018528461456298828,-8.78193187713623,-1.1204863786697388,0.4405331015586853,0.2
0.02080082893371582,-8.829815864562988,-1.0821791887283325,0.5554547905921936,0.2
0.023094892501831055,-8.89685344696045,-1.158793568611145,0.545877993106842,0.2
0.025278806686401367,-8.801085472106934,-1.139639973640442,0.43095630407333374,0.2
0.02747201919555664,-8.791508674621582,-1.1300631761550903,0.4596867263317108,0.2
0.029666423797607422,-8.868123054504395,-1.1109095811843872,0.727837324142456,0.2
0.031911373138427734,-8.868123054504395,-1.0630255937576294,0.4213795065879822,0.2
0.034126996994018555,-8.724471092224121,-1.0630255937576294,0.7469909191131592,0.2
0.036332130432128906,-8.925583839416504,-1.1875240802764893,0.507570743560791,0.2
0.03856658935546875,-8.762778282165527,-1.0821791887283325,0.47884035110473633,0.2
0.0408320426940918,-8.829815864562988,-1.1300631761550903,0.3734954595565796,0.2
0.043035030364990234,-8.829815864562988,-1.072602391242981,0.6607996821403503,0.2
0.04517054557800293,-8.83939266204834,-1.1013327836990356,0.4405331015586853,0.2
0.04729795455932617,-8.868123054504395,-1.1492167711257935,0.4405331015586853,0.2
0.04943251609802246,-8.801085472106934,-1.1683704853057861,0.5554547905921936,0.2
0.051575422286987305,-8.676587104797363,-1.0534487962722778,0.45010992884635925,0.2
0.05381202697753906,-8.973467826843262,-1.139639973640442,0.38307225704193115,0.2
0.05613541603088379,-8.801085472106934,-1.0247182846069336,0.7661445140838623,0.2
0.058394670486450195,-8.695740699768066,-1.158793568611145,0.49799394607543945,0.2
0.06060981750488281,-8.724471092224121,-1.1300631761550903,0.43095630407333374,0.2
0.06281280517578125,-8.83939266204834,-1.1109095811843872,0.5650315880775452,0.2
0.06501102447509766,-8.868123054504395,-1.1013327836990356,0.5267243981361389,0.2
0.06720757484436035,-8.667010307312012,-1.0630255937576294,0.5746083855628967,0.2
0.06936359405517578,-8.772355079650879,-1.0534487962722778,0.4692635238170624,0.2
0.07150626182556152,-8.791508674621582,-1.158793568611145,0.3926490843296051,0.2
0.07369160652160645,-8.877699851989746,-1.0821791887283325,0.507570743560791,0.2
0.07592582702636719,-8.772355079650879,-1.1492167711257935,0.6224924325942993,0.2
0.07808160781860352,-8.695740699768066,-1.0534487962722778,0.45010992884635925,0.2
0.08026766777038574,-8.916007041931152,-1.158793568611145,0.3734954595565796,0.2
0.08246636390686035,-8.772355079650879,-1.0247182846069336,0.6703764796257019,0.2
0.08466649055480957,-8.762778282165527,-1.1779472827911377,0.40222588181495667,0.2
0.08691668510437012,-8.848969459533691,-1.1109095811843872,0.5171475410461426,0.2
0.08916115760803223,-8.868123054504395,-1.1109095811843872,0.4213795065879822,0.2
0.09134483337402344,-8.753201484680176,-1.091755986213684,0.4405331015586853,0.2
0.09349751472473145,-8.89685344696045,-1.1779472827911377,0.507570743560791,0.2
0.09564948081970215,-8.762778282165527,-1.0534487962722778,0.5650315880775452,0.2
0.09779477119445801,-8.772355079650879,-1.1492167711257935,0.507570743560791,0.2
0.10002279281616211,-8.877699851989746,-1.1204863786697388,0.4213795065879822,0.2
0.10225701332092285,-8.734047889709473,-1.1779472827911377,0.6512228846549988,0.2
0.1044931411743164,-8.89685344696045,-1.0821791887283325,0.49799394607543945,0.2
0.10675668716430664,-8.935160636901855,-1.0342950820922852,0.5363011956214905,0.2
0.10906100273132324,-8.772355079650879,-1.1300631761550903,0.43095630407333374,0.2
0.11137008666992188,-8.810662269592285,-1.0821791887283325,0.6224924325942993,0.2
0.11357235908508301,-8.801085472106934,-1.0821791887283325,0.545877993106842,0.2
0.11571979522705078,-8.83939266204834,-1.091755986213684,0.5171475410461426,0.2
0.11785173416137695,-8.78193187713623,-1.1204863786697388,0.47884035110473633,0.2
0.12002396583557129,-8.829815864562988,-1.1109095811843872,0.45010992884635925,0.2
0.12219500541687012,-8.676587104797363,-1.139639973640442,0.5746083855628967,0.2
0.12432456016540527,-8.916007041931152,-1.139639973640442,0.4596867263317108,0.2
0.12654995918273926,-8.810662269592285,-1.1109095811843872,0.6607996821403503,0.2
0.12882328033447266,-8.848969459533691,-1.1013327836990356,0.3256114423274994,0.2
0.1310746669769287,-8.820239067077637,-1.1013327836990356,0.5650315880775452,0.2
0.13331937789916992,-8.954314231872559,-1.1204863786697388,0.507570743560791,0.2
0.13552093505859375,-8.734047889709473,-1.1779472827911377,0.47884035110473633,0.2
0.13769841194152832,-8.753201484680176,-1.091755986213684,0.47884035110473633,0.2
0.13984274864196777,-8.762778282165527,-1.1013327836990356,0.4692635238170624,0.2
0.14201045036315918,-8.78193187713623,-1.139639973640442,0.45010992884635925,0.2
0.14415621757507324,-8.89685344696045,-1.1204863786697388,0.5267243981361389,0.2
0.1464557647705078,-8.71489429473877,-1.0821791887283325,0.689530074596405,0.2
0.14867329597473145,-8.858546257019043,-1.1013327836990356,0.4213795065879822,0.2
0.15087532997131348,-8.887276649475098,-1.091755986213684,0.6129156351089478,0.2
0.15307188034057617,-8.877699851989746,-1.091755986213684,0.5746083855628967,0.2
0.15526676177978516,-8.71489429473877,-1.1300631761550903,0.45010992884635925,0.2
0.15746283531188965,-8.944737434387207,-1.1013327836990356,0.6991068720817566,0.2
0.15964841842651367,-8.772355079650879,-1.072602391242981,0.45010992884635925,0.2
0.1618039608001709,-8.848969459533691,-1.1013327836990356,0.4118026793003082,0.2
0.16393613815307617,-8.791508674621582,-1.158793568611145,0.6703764796257019,0.2
0.16611719131469727,-8.820239067077637,-1.1300631761550903,0.5841852426528931,0.2
0.16825222969055176,-8.83939266204834,-1.1204863786697388,0.4118026793003082,0.2
0.17038249969482422,-8.916007041931152,-1.1109095811843872,0.6512228846549988,0.2
0.1725749969482422,-8.848969459533691,-1.091755986213684,0.5937620401382446,0.2
0.17476844787597656,-8.753201484680176,-1.1492167711257935,0.4118026793003082,0.2
0.17696332931518555,-8.791508674621582,-1.1492167711257935,0.6320692300796509,0.2
0.17917394638061523,-8.858546257019043,-1.0821791887283325,0.6607996821403503,0.2
0.18137812614440918,-8.9064302444458,-1.0630255937576294,0.38307225704193115,0.2
0.18355441093444824,-8.925583839416504,-1.1013327836990356,0.507570743560791,0.2
0.18575572967529297,-8.791508674621582,-1.091755986213684,0.49799394607543945,0.2
0.18788552284240723,-8.829815864562988,-1.1300631761550903,0.4213795065879822,0.2
0.19005179405212402,-8.868123054504395,-1.1300631761550903,0.6512228846549988,0.2
0.19220829010009766,-8.877699851989746,-1.1109095811843872,0.43095630407333374,0.2
0.19443321228027344,-8.983044624328613,-1.1013327836990356,0.40222588181495667,0.2
0.19662785530090332,-8.762778282165527,-1.0534487962722778,0.49799394607543945,0.2
0.19882750511169434,-8.743624687194824,-1.158793568611145,0.5650315880775452,0.2
0.20102596282958984,-8.877699851989746,-1.1109095811843872,0.6224924325942993,0.2
0.20330286026000977,-8.935160636901855,-1.1683704853057861,0.4596867263317108,0.2
0.20554471015930176,-8.810662269592285,-1.072602391242981,0.507570743560791,0.2
0.20767855644226074,-8.78193187713623,-1.1492167711257935,0.5554547905921936,0.2
0.20980548858642578,-8.887276649475098,-1.1109095811843872,0.4692635238170624,0.2
0.21193528175354004,-8.791508674621582,-1.0534487962722778,0.4884171485900879,0.2
0.21406340599060059,-8.791508674621582,-1.158793568611145,0.5267243981361389,0.2
0.21628546714782715,-8.848969459533691,-1.091755986213684,0.7565677165985107,0.2
0.2185072898864746,-8.877699851989746,-1.1300631761550903,0.49799394607543945,0.2
0.2207028865814209,-8.868123054504395,-1.0630255937576294,0.5267243981361389,0.2
0.22295665740966797,-8.887276649475098,-1.091755986213684,0.49799394607543945,0.2
0.22518134117126465,-8.734047889709473,-1.139639973640442,0.6703764796257019,0.2
0.22742009162902832,-8.848969459533691,-1.1300631761550903,0.40222588181495667,0.2
0.22963476181030273,-8.916007041931152,-1.0821791887283325,0.6607996821403503,0.2
0.23179411888122559,-8.71489429473877,-1.1779472827911377,0.5937620401382446,0.2
0.23392629623413086,-8.9064302444458,-1.0821791887283325,0.49799394607543945,0.2
0.23607230186462402,-8.935160636901855,-1.158793568611145,0.6129156351089478,0.2
0.23823761940002441,-8.762778282165527,-1.0630255937576294,0.45010992884635925,0.2
0.24067163467407227,-8.848969459533691,-1.2066776752471924,0.4213795065879822,0.2
0.24288487434387207,-8.829815864562988,-1.072602391242981,0.5650315880775452,0.2
0.24509382247924805,-8.925583839416504,-1.1204863786697388,0.4884171485900879,0.2
0.24731063842773438,-8.877699851989746,-1.158793568611145,0.43095630407333374,0.2
0.2495861053466797,-8.762778282165527,-1.1204863786697388,0.6607996821403503,0.2
0.2518496513366699,-8.801085472106934,-1.1300631761550903,0.6033388376235962,0.2
0.25402188301086426,-8.935160636901855,-1.1204863786697388,0.4596867263317108,0.2
0.2562074661254883,-8.83939266204834,-1.1492167711257935,0.5746083855628967,0.2
0.2583882808685303,-8.78193187713623,-1.0630255937576294,0.5841852426528931,0.2
0.26054835319519043,-8.753201484680176,-1.1875240802764893,0.5363011956214905,0.2
0.26278018951416016,-8.820239067077637,-1.1013327836990356,0.545877993106842,0.2
0.2650010585784912,-8.916007041931152,-1.1492167711257935,0.6224924325942993,0.2
0.26721668243408203,-8.743624687194824,-1.0630255937576294,0.4405331015586853,0.2
0.2694246768951416,-8.705317497253418,-1.0630255937576294,0.5650315880775452,0.2
0.2716684341430664,-8.89685344696045,-1.1779472827911377,0.5841852426528931,0.2
0.27396607398986816,-8.858546257019043,-1.0534487962722778,0.545877993106842,0.2
