t,accel_x,accel_y,accel_z,pitch_pos
0.0010249614715576172,-8.753201484680176,-1.6376339197158813,0.871489405632019,0.2
0.003311634063720703,-8.695740699768066,-1.5897499322891235,0.8140285611152649,0.2
0.005529880523681641,-8.695740699768066,-1.6089035272598267,0.8523358106613159,0.2
0.007732391357421875,-8.734047889709473,-1.6184803247451782,0.7948749661445618,0.2
0.009908914566040039,-8.628703117370605,-1.5705963373184204,0.9385270476341248,0.2
0.012173175811767578,-8.724471092224121,-1.5705963373184204,0.8523358106613159,0.2
0.014414787292480469,-8.65743350982666,-1.6184803247451782,1.015141487121582,0.2
0.016577482223510742,-8.762778282165527,-1.6184803247451782,0.6129156351089478,0.2
0.01873326301574707,-8.647856712341309,-1.580173134803772,0.9768342971801758,0.2
0.020895719528198242,-8.772355079650879,-1.6280571222305298,0.8427590131759644,0.2
0.02308058738708496,-8.676587104797363,-1.6089035272598267,0.9672574996948242,0.2
0.025262832641601562,-8.705317497253418,-1.6280571222305298,1.139639973640442,0.2
0.02749466896057129,-8.801085472106934,-1.6376339197158813,0.689530074596405,0.2
0.029799222946166992,-8.695740699768066,-1.647210717201233,0.9576807022094727,0.2
0.03209662437438965,-8.71489429473877,-1.4939818382263184,0.6512228846549988,0.2
0.0342864990234375,-8.638279914855957,-1.6376339197158813,1.0534487962722778,0.2
0.03651070594787598,-8.705317497253418,-1.5610195398330688,0.6703764796257019,0.2
0.03874468803405762,-8.724471092224121,-1.656787633895874,1.0630255937576294,0.2
0.04095959663391113,-8.791508674621582,-1.6950948238372803,0.9959878921508789,0.2
0.04316520690917969,-8.638279914855957,-1.5322890281677246,0.9002198576927185,0.2
0.045395851135253906,-8.887276649475098,-1.7046716213226318,0.7948749661445618,0.2
0.047655344009399414,-8.561665534973145,-1.4939818382263184,0.8331822156906128,0.2
0.04985523223876953,-8.801085472106934,-1.742978811264038,0.9289502501487732,0.2
0.05205512046813965,-8.5903959274292,-1.5322890281677246,0.9193734526634216,0.2
0.054259300231933594,-8.848969459533691,-1.6376339197158813,0.8140285611152649,0.2
0.05639910697937012,-8.78193187713623,-1.6376339197158813,0.7374141216278076,0.2
0.058565378189086914,-8.561665534973145,-1.656787633895874,1.0534487962722778,0.2
0.06075763702392578,-8.78193187713623,-1.5897499322891235,0.7661445140838623,0.2
0.06288290023803711,-8.676587104797363,-1.6184803247451782,0.871489405632019,0.2
0.06517481803894043,-8.676587104797363,-1.6184803247451782,0.871489405632019,0.2
0.06740331649780273,-8.71489429473877,-1.6950948238372803,0.9864110946655273,0.2
0.06959819793701172,-8.743624687194824,-1.5705963373184204,0.6320692300796509,0.2
0.0718073844909668,-8.638279914855957,-1.656787633895874,1.072602391242981,0.2
0.07402801513671875,-8.734047889709473,-1.5705963373184204,0.8140285611152649,0.2
0.0762476921081543,-8.695740699768066,-1.6663644313812256,1.015141487121582,0.2
0.07850432395935059,-8.724471092224121,-1.6376339197158813,1.0342950820922852,0.2
