timestamp,d3_pos,d3_real
0.015860557556152344,0.39,0.2598592904644
0.0318150520324707,0.39,0.2598592904644
0.04778432846069336,0.39,0.2598592904644
0.06382322311401367,0.39,0.2598592904644
0.07978582382202148,0.39,0.2598592904644
0.09584832191467285,0.39,0.2598592904644
0.1118769645690918,0.39,0.2598592904644
0.12784886360168457,0.39,0.2598592904644
0.14379143714904785,0.39,0.2598592904644
0.15985894203186035,0.39,0.2598592904644
0.17585039138793945,0.39,0.2598592904644
0.1918315887451172,0.39,0.2598592904644
0.20781660079956055,0.39,0.2598592904644
0.22397804260253906,0.39,0.2598592904644
0.23983383178710938,0.39,0.2598592904644
0.25580501556396484,0.39,0.2598592904644
0.27190566062927246,0.39,0.2598592904644
0.2878124713897705,0.39,0.2598592904644
0.30379152297973633,0.39,0.2598592904644
0.31986522674560547,0.39,0.2598592904644
0.33583784103393555,0.39,0.2598592904644
0.35189151763916016,0.39,0.2598592904644
0.36789727210998535,0.39,0.2598592904644
0.38385772705078125,0.39,0.2598592904644
0.39981985092163086,0.39,0.2598592904644
0.41582655906677246,0.39,0.2598592904644
0.43186306953430176,0.38994734843987494,0.25990141171250003
0.44776082038879395,0.389989469687975,0.2598592904644
0.46383047103881836,0.389989469687975,0.2598592904644
0.4798142910003662,0.389989469687975,0.2598592904644
0.49588847160339355,0.389989469687975,0.2598592904644
0.5117511749267578,0.389989469687975,0.2598592904644
0.5278737545013428,0.3899368181278499,0.25990141171250003
0.5438632965087891,0.38997893937594996,0.2598592904644
0.5598001480102539,0.38997893937594996,0.2598592904644
0.5761392116546631,0.38997893937594996,0.2598592904644
0.5920817852020264,0.389989469687975,0.2598592904644
0.6078743934631348,0.389989469687975,0.2598592904644
0.6238999366760254,0.389989469687975,0.2598592904644
0.6398870944976807,0.389989469687975,0.2598592904644
0.6557765007019043,0.389989469687975,0.2598592904644
0.6720964908599854,0.389989469687975,0.2598592904644
0.6878361701965332,0.39,0.2598592904644
0.7037849426269531,0.39,0.2598592904644
0.7197840213775635,0.39,0.2598592904644
0.7358179092407227,0.39,0.2598592904644
0.751821756362915,0.39,0.2598592904644
0.7677693367004395,0.39,0.2598592904644
0.7842164039611816,0.39,0.2598592904644
0.7998616695404053,0.39,0.2598592904644
0.815812349319458,0.39,0.2598592904644
0.8318133354187012,0.39,0.2598592904644
0.8478779792785645,0.39,0.2598592904644
0.8637728691101074,0.39,0.2598592904644
0.8798274993896484,0.39,0.2598592904644
0.8958022594451904,0.39,0.2598592904644
0.9117527008056641,0.39,0.2598592904644
0.9277968406677246,0.39,0.2598592904644
0.9438591003417969,0.39,0.2598592904644
0.9598507881164551,0.39,0.2598592904644
0.9758467674255371,0.38994734843987494,0.25990141171250003
0.9918394088745117,0.389989469687975,0.2598592904644
1.0080153942108154,0.389989469687975,0.2598592904644
