-1.607145555288454764e-01,5.411608579675333819e-02,-2.804949167414904632e-01
-1.498368523592668866e-01,6.384125861827891213e-02,-2.831789953597091403e-01
-1.482749460833323873e-01,6.127106605113680909e-02,-2.828178480898795311e-01
-1.486930003347243512e-01,5.578150594411038221e-02,-2.834700509435940652e-01
-1.473732043234985967e-01,5.288676185302269156e-02,-2.819644625556919082e-01
-1.473202406031027256e-01,4.871610346609180769e-02,-2.824681327373281814e-01
-1.458270659351029452e-01,4.596920837332081622e-02,-2.823373777165021359e-01
-1.458879094013892930e-01,4.210092273371418559e-02,-2.823492987085230443e-01
-1.462614633977304957e-01,3.876184296917600802e-02,-2.805551474124070577e-01
-1.453874103814897512e-01,3.597855229055153120e-02,-2.801330115957901823e-01
-1.451017860337304732e-01,3.299076452198852066e-02,-2.799258356436168382e-01
-1.446452478336879843e-01,3.040517280388685406e-02,-2.792908477046235349e-01
-1.445986106020167583e-01,2.750076366044218804e-02,-2.790167230917162122e-01
-1.445429840044930303e-01,2.475429826713288275e-02,-2.787249284309435415e-01
-1.450065804045076734e-01,2.189981918584489942e-02,-2.787024279880054300e-01
-1.472168427886995645e-01,1.863522979727579021e-02,-2.786765457213032371e-01
-1.460306839062593953e-01,1.667677526095483892e-02,-2.780936907157013915e-01
-1.452183231660865714e-01,1.450770031501749484e-02,-2.773087437538399591e-01
-1.462976135776320741e-01,1.190130005320193078e-02,-2.766352643554473301e-01
-1.457952786009989454e-01,9.772323545810365081e-03,-2.763006691999543851e-01
-1.455899209447927556e-01,7.592882580764709344e-03,-2.762803738526927178e-01
-1.459087945951638154e-01,5.439393062002808969e-03,-2.762832758489424112e-01
-1.453448472703157968e-01,3.287833750273536863e-03,-2.759686288957055034e-01
-1.458200436975609637e-01,1.082452326953384529e-03,-2.759121342079872141e-01
-1.447720169289796188e-01,-1.115755054527202807e-03,-2.763298823134915927e-01
-1.445195799375044443e-01,-3.347979385487467093e-03,-2.769049990884058787e-01
-1.446902578529623562e-01,-5.390303179285754580e-03,-2.768477629306195231e-01
-1.441697127457647887e-01,-7.927446147629153145e-03,-2.760993760052369295e-01
-1.456050251757372016e-01,-1.004596773424526121e-02,-2.753667075811941367e-01
-1.478773124562907937e-01,-1.150589312352675274e-02,-2.727689651763974821e-01
-1.474731285085867372e-01,-1.411588031513495017e-02,-2.737937113356689878e-01
