-1.376883948019359538e-01,1.707120573516306417e-01,-2.795362957616696065e-01
-1.377068846029517180e-01,1.706947225221127629e-01,-2.793971547878983941e-01
-1.376870947156297875e-01,1.706652450062112469e-01,-2.793295432574751658e-01
-1.376627764643532648e-01,1.706491692372427704e-01,-2.792464533676923821e-01
-1.376615417186732304e-01,1.706432240401999645e-01,-2.791536569163568515e-01
-1.376221420673899298e-01,1.706048379765367218e-01,-2.790804167976679295e-01
-1.376585049984143105e-01,1.705673073074148449e-01,-2.789635308084399412e-01
-1.376124777805842747e-01,1.705368237300366741e-01,-2.789053084940276150e-01
-1.375565137993505493e-01,1.704960343567580028e-01,-2.788381579028014201e-01
-1.375368409274227433e-01,1.704896458244032353e-01,-2.787618769519841777e-01
-1.375020757048716069e-01,1.704986956986563607e-01,-2.786395597813049463e-01
-1.374945060210128189e-01,1.704819358063307533e-01,-2.785311988976753028e-01
-1.374737927260865078e-01,1.704626783547747715e-01,-2.784427948945928932e-01
-1.374637843880778809e-01,1.704204785577357051e-01,-2.783553453656271159e-01
-1.374674089984239955e-01,1.704034426829975912e-01,-2.782687294449965876e-01
-1.374336797597947024e-01,1.703744362935818157e-01,-2.781361250185092615e-01
-1.374226319637868454e-01,1.703437198024662369e-01,-2.780185015799334636e-01
-1.372626118096078596e-01,1.702723013717419021e-01,-2.780313453945790769e-01
-1.372259753806872595e-01,1.702582562792877563e-01,-2.778931013694796448e-01
-1.372200396388039145e-01,1.702427157623017107e-01,-2.777805548820868609e-01
-1.373466561081722048e-01,1.702830978055552558e-01,-2.775660462458260369e-01
-1.373500365020698388e-01,1.702963516973211300e-01,-2.774366833932742082e-01
-1.373093594639887560e-01,1.702790610336800681e-01,-2.773590427783645396e-01
-1.371522044186762601e-01,1.701952723728867856e-01,-2.773816081346449636e-01
-1.371556607355714219e-01,1.701875791498265178e-01,-2.772816424714257266e-01
-1.371618658969593341e-01,1.701537368190000621e-01,-2.772174484869411870e-01
-1.371722690249315146e-01,1.701073624093600856e-01,-2.771324018569449876e-01
-1.371710507782252508e-01,1.700821975793972152e-01,-2.770547188455365628e-01
-1.371802195208156327e-01,1.700539390406727025e-01,-2.770011964448935160e-01
-1.371524813289011768e-01,1.700580559317224627e-01,-2.769402327500545269e-01
-1.371322595829613800e-01,1.700536903531300048e-01,-2.768770874201420540e-01
-1.371514892865555169e-01,1.700248263042244135e-01,-2.768113226098805058e-01
-1.371599087963548125e-01,1.699919407492592460e-01,-2.767078928852786390e-01
-1.371436397109987160e-01,1.699743959446756159e-01,-2.766320867924907390e-01
-1.371441664947225803e-01,1.699570207127177601e-01,-2.765312864050777364e-01
-1.371541859299854060e-01,1.699412503802295304e-01,-2.764461328814071805e-01
-1.371100114557683991e-01,1.699131515191353581e-01,-2.763427315832718278e-01
-1.371041615583676876e-01,1.698941381481012536e-01,-2.762437667237307437e-01
-1.370976543402696590e-01,1.698488430814523997e-01,-2.761494906221511059e-01
-1.371006256651058353e-01,1.698265161380549115e-01,-2.760517378352052020e-01
-1.370876589045339766e-01,1.697975880198279997e-01,-2.759533805076550550e-01
-1.370940193111582772e-01,1.697730028968159610e-01,-2.758737844261345273e-01
-1.370907758896509621e-01,1.697146663579569004e-01,-2.757988361095646823e-01
-1.370800301481952532e-01,1.696647856266805532e-01,-2.756997423983973405e-01
-1.370694733371584650e-01,1.696167578972737067e-01,-2.756312526743904812e-01
-1.370700635477086760e-01,1.695691164945622720e-01,-2.755406074173167852e-01
-1.370475283202448047e-01,1.695199004311047086e-01,-2.754785280054745655e-01
-1.370220645845777740e-01,1.694957811630934952e-01,-2.754423353057937618e-01
-1.369917126988499656e-01,1.694480601509034401e-01,-2.754028100348007158e-01
-1.370145318787492350e-01,1.693749644645328178e-01,-2.753651645397683367e-01
-1.369848750210191923e-01,1.693076086300907834e-01,-2.753323640582676646e-01
-1.371431585872719405e-01,1.693152940226336778e-01,-2.751523335601708808e-01
-1.371973788367109037e-01,1.692535736318362960e-01,-2.751139544816840754e-01
-1.371080152119941720e-01,1.691604548462055935e-01,-2.750561539861040572e-01
-1.370863636672582098e-01,1.691043647239205971e-01,-2.750296817781245906e-01
-1.370679062512383806e-01,1.690460680211902378e-01,-2.750273171833050867e-01
-1.370372083410248409e-01,1.690185388393794230e-01,-2.749891121128467120e-01
-1.370356749965877530e-01,1.689921979417630393e-01,-2.749110026146830421e-01
-1.370579817474677498e-01,1.689190283145620419e-01,-2.749020728374924616e-01
-1.370176429613785829e-01,1.688695062698801763e-01,-2.748260115911236312e-01
-1.369447733056679550e-01,1.688325446486156900e-01,-2.747499874538048559e-01
-1.369173913924121022e-01,1.687991526212063165e-01,-2.746731943471134585e-01
-1.369285392489748010e-01,1.687353651252174735e-01,-2.746079411907080825e-01
-1.368971786973663396e-01,1.686900098743438492e-01,-2.745243826167103052e-01
-1.368969738131370351e-01,1.686396808866896524e-01,-2.744333930191453774e-01
-1.369046130947670359e-01,1.685948216949451628e-01,-2.743444743077096959e-01
-1.368858146745787208e-01,1.685818305522525928e-01,-2.742168201472861000e-01
-1.368728696259211286e-01,1.686027198312276265e-01,-2.741072664372463663e-01
-1.369051191334015316e-01,1.685935653571201953e-01,-2.740110718714250382e-01
-1.368715701045434552e-01,1.685923767009227248e-01,-2.739011254950245444e-01
-1.368795644071142403e-01,1.685850816064347613e-01,-2.738125916689719830e-01
-1.367237177727008146e-01,1.685175104244086008e-01,-2.738696827048805460e-01
-1.369126576271686435e-01,1.685334999675865142e-01,-2.736744157509773956e-01
-1.369430552422240266e-01,1.685550709711577111e-01,-2.735666778259604470e-01
-1.369009548641381968e-01,1.685908752516457887e-01,-2.735315222369969490e-01
-1.368905194268095760e-01,1.686400311010853303e-01,-2.734848672398735303e-01
-1.369133493211438513e-01,1.686765155032483865e-01,-2.734392663460223361e-01
-1.369167517910528376e-01,1.687392560235615457e-01,-2.734113077042605866e-01
-1.369353020553451816e-01,1.688099090647277589e-01,-2.734000397514328995e-01
-1.368197765134434030e-01,1.687860226751993764e-01,-2.735440963554536253e-01
-1.368607996553189987e-01,1.688099100061035418e-01,-2.734794803472411218e-01
-1.368127255774100881e-01,1.689209974981179530e-01,-2.734914731493427453e-01
-1.367894853416627421e-01,1.690399296770247473e-01,-2.734884068999043905e-01
-1.368794488952976007e-01,1.691394727229409423e-01,-2.734786946227210080e-01
-1.368769927992092572e-01,1.692552558465284518e-01,-2.734560867088511316e-01
-1.369109302204952194e-01,1.694249486315894393e-01,-2.734399968700245154e-01
-1.369600335340568353e-01,1.695629741287412728e-01,-2.734512985816701658e-01
-1.370066369682612639e-01,1.697098138007051282e-01,-2.734213821322803994e-01
-1.371805362217331514e-01,1.699189596340321684e-01,-2.732726750991965048e-01
-1.372876625876625067e-01,1.700578671612765769e-01,-2.732199249047067013e-01
-1.373515917768209915e-01,1.701857563837157195e-01,-2.731941045214281161e-01
-1.374031530608297302e-01,1.703247376044640660e-01,-2.731594984120162550e-01
-1.374586137475904968e-01,1.704890703389043971e-01,-2.731035801365022664e-01
-1.375077014746569348e-01,1.706622599194105860e-01,-2.730808622237468342e-01
-1.375092916565844314e-01,1.708435631554197087e-01,-2.730186503173213097e-01
-1.375198489660957868e-01,1.710333013819605175e-01,-2.729359435415688040e-01
-1.376337396226918197e-01,1.711872726053133009e-01,-2.728855208527134479e-01
-1.375108356478822458e-01,1.712477678915188817e-01,-2.729615669249216836e-01
-1.375251016542363702e-01,1.714240761918903178e-01,-2.729061432795338860e-01
-1.376199257111328234e-01,1.715763556798774736e-01,-2.728434374061352585e-01
-1.377095517926868740e-01,1.717585743745145832e-01,-2.727745644670873659e-01
-1.377344772408605200e-01,1.719436898739437336e-01,-2.727282476735437555e-01
-1.377935261748844953e-01,1.721248942031139151e-01,-2.726885917893060451e-01
-1.378110445079855362e-01,1.723124630063768148e-01,-2.726390841722414748e-01
-1.378920460912659296e-01,1.724848734055508537e-01,-2.726185844430091265e-01
-1.379172078310220428e-01,1.726647245946621723e-01,-2.725798038795392841e-01
-1.379399102030796076e-01,1.728591797234200200e-01,-2.725496620972851503e-01
-1.379650619704181347e-01,1.730284622553429352e-01,-2.725485130630458386e-01
-1.380275598297790451e-01,1.731974157722003527e-01,-2.725463113893296097e-01
-1.380901027441736595e-01,1.733801681544100970e-01,-2.725457267192394895e-01
-1.381173669742030152e-01,1.735715902049918824e-01,-2.725579270003084531e-01
-1.381508512928077970e-01,1.737787107259231301e-01,-2.725698408845262932e-01
-1.381478645648021031e-01,1.740465421102631860e-01,-2.725099570470996824e-01
-1.383471263533609941e-01,1.743530993887693614e-01,-2.724222333287862341e-01
-1.382621055600441462e-01,1.744927590122565819e-01,-2.725848290434065291e-01
-1.383111317494256087e-01,1.746674557898450220e-01,-2.725714927805196197e-01
-1.384963255696926576e-01,1.749071800385362530e-01,-2.724611714484641567e-01
-1.384360049823025740e-01,1.750259440114626808e-01,-2.725515964400502256e-01
-1.385148947372251693e-01,1.751785119572359939e-01,-2.725708213516160328e-01
-1.387032435443219525e-01,1.754257340639980567e-01,-2.724262599708922039e-01
-1.387428723802328623e-01,1.756472478699812045e-01,-2.723916069676883822e-01
-1.388219309614849017e-01,1.757957006903780872e-01,-2.724496359052883676e-01
-1.387495880398429693e-01,1.758925869884315485e-01,-2.725619063936877140e-01
-1.388094921311745500e-01,1.760802994751347605e-01,-2.725449046370620465e-01
-1.388922043781023741e-01,1.762801572537193995e-01,-2.725471845151687944e-01
-1.390277017767647394e-01,1.764278776640735291e-01,-2.725781917384253461e-01
-1.390720126528498246e-01,1.766043876319050854e-01,-2.725685000299566951e-01
-1.390849156062103908e-01,1.768034994985160924e-01,-2.725712783064393463e-01
-1.391254652608598930e-01,1.770030835610996722e-01,-2.726321180801338784e-01
-1.392079917271716871e-01,1.771909580621967017e-01,-2.726498304464426425e-01
-1.393512114777641087e-01,1.773419983144222389e-01,-2.726361148021343439e-01
-1.395890699694503911e-01,1.776047544049788873e-01,-2.725262910803678551e-01
-1.396660638807077359e-01,1.778028464933426867e-01,-2.725083038121391965e-01
-1.397193259336471094e-01,1.779803283475190068e-01,-2.725394153800664299e-01
-1.397297837236772811e-01,1.781349156714078785e-01,-2.725171570459172798e-01
-1.395740374212018908e-01,1.782696104993274355e-01,-2.726142097468704506e-01
-1.396546676531547626e-01,1.784069007041239607e-01,-2.725983839998598057e-01
-1.397436296945352707e-01,1.785291783644201435e-01,-2.725880785179688459e-01
-1.397116019078168403e-01,1.786912047519507718e-01,-2.725364254481252857e-01
-1.397759585681933037e-01,1.788529818553471762e-01,-2.725243680674047653e-01
-1.398126047643991621e-01,1.790066353326330018e-01,-2.725311662066172147e-01
-1.398205456201492280e-01,1.791547101236570239e-01,-2.724703748642269829e-01
-1.400345925645843370e-01,1.793699496792729164e-01,-2.723168248504306277e-01
-1.400972419942375091e-01,1.795086706081024108e-01,-2.722248040726613638e-01
-1.401073610509075140e-01,1.795981425192083036e-01,-2.722144352309543436e-01
-1.401539411203868157e-01,1.796895494503079893e-01,-2.721758012816088979e-01
-1.402151761736484814e-01,1.798320628366163187e-01,-2.721612791279159893e-01
-1.401943117463038402e-01,1.799883303982267313e-01,-2.720925134720388883e-01
-1.403588163421442547e-01,1.801050137757418124e-01,-2.720789082625474364e-01
-1.404160859626461533e-01,1.802305593991692934e-01,-2.720021366290739095e-01
-1.404352452728102607e-01,1.803292593240153063e-01,-2.719516802849284431e-01
-1.405125878719843402e-01,1.804268718778626879e-01,-2.719379342980809966e-01
-1.404101257890679189e-01,1.804344541655688028e-01,-2.720732276779633807e-01
-1.403538906484980697e-01,1.805544761721095126e-01,-2.720479900613055335e-01
-1.403622786523532895e-01,1.807021235676703752e-01,-2.720276985950720317e-01
-1.404481976288215195e-01,1.807791386229440633e-01,-2.720275832284748674e-01
-1.404883213038345957e-01,1.808385773711864153e-01,-2.720305767546093989e-01
-1.405053868263605732e-01,1.809568946599687256e-01,-2.719932159823059692e-01
-1.405787161171813127e-01,1.810571849274949241e-01,-2.720281054504170015e-01
-1.406360865892596068e-01,1.811583375914541660e-01,-2.720376609449566274e-01
-1.406683697287012813e-01,1.812620030017457196e-01,-2.720604428231068184e-01
-1.406481428450691573e-01,1.813630132206873746e-01,-2.720364846605338727e-01
-1.406937345023721586e-01,1.814056875655000456e-01,-2.719844559126043393e-01
-1.407148514910451231e-01,1.815048969642791832e-01,-2.719909488728911029e-01
-1.407336275241247159e-01,1.815645918495716882e-01,-2.719972089267725934e-01
-1.409456621733067294e-01,1.816689035139874286e-01,-2.718896996806785538e-01
-1.407402702088162427e-01,1.817135391829998725e-01,-2.718855898355965195e-01
-1.407641355943507477e-01,1.817312342643692957e-01,-2.718598497129356417e-01
-1.408237554275526271e-01,1.817328136184127030e-01,-2.718060839378031446e-01
-1.408101316341970888e-01,1.817691765997511977e-01,-2.716867763425945270e-01
-1.408615904211152903e-01,1.817846035788905357e-01,-2.716191499486448890e-01
-1.409528688652697259e-01,1.818057247208526850e-01,-2.715404443125866152e-01
-1.409729315306430530e-01,1.818475206697604540e-01,-2.714186952032502376e-01
-1.409950320520360900e-01,1.819123647502287611e-01,-2.712524844453030326e-01
-1.409850676480489950e-01,1.819788152578672991e-01,-2.711005101513555005e-01
-1.410633344208970241e-01,1.819877364766750438e-01,-2.710159051318354884e-01
-1.410904557410780358e-01,1.820114843007428762e-01,-2.708593548742364021e-01
-1.411617268847296380e-01,1.820334978410074744e-01,-2.706836333607771650e-01
-1.413143432691173762e-01,1.820456314739344050e-01,-2.705117708386444164e-01
-1.413171676796870779e-01,1.820356704085700772e-01,-2.703552234617427885e-01
-1.415257908145736709e-01,1.821128665240433764e-01,-2.701062058004950472e-01
-1.416246036185932478e-01,1.821499622376057392e-01,-2.699647082416420929e-01
-1.417337893294252915e-01,1.821279799019631662e-01,-2.698439398844305614e-01
-1.417826867367456556e-01,1.821212456820785752e-01,-2.697343859081993145e-01
-1.418221284158599493e-01,1.821341349702025880e-01,-2.696000422856350554e-01
-1.419053766734877930e-01,1.821268643225333328e-01,-2.695076118878585447e-01
-1.420987370685583562e-01,1.821107526121370779e-01,-2.694456473956305942e-01
-1.422940798357867354e-01,1.821021221383081756e-01,-2.693488109249964069e-01
