7.474023371315566266e-02,-1.094549980859769456e-01,-2.736538420027310736e-01
7.450393909351774036e-02,-1.094196021958966647e-01,-2.736729308299433172e-01
7.428178254819364779e-02,-1.093882325954203261e-01,-2.736722014863320340e-01
7.409919048676585906e-02,-1.093824800533589603e-01,-2.736800216628401672e-01
7.388506438302225310e-02,-1.093323416451026653e-01,-2.737142234746015590e-01
7.369080828891441670e-02,-1.092693166181018249e-01,-2.737439405422171235e-01
7.348594917366738088e-02,-1.092797062976078870e-01,-2.737249436945657366e-01
7.322618810379724619e-02,-1.092724793330379918e-01,-2.736762427627406624e-01
7.290586673708668308e-02,-1.092849153416990682e-01,-2.736527435483334103e-01
7.261670814631851489e-02,-1.092382204880655572e-01,-2.736737724528577886e-01
7.232120829367641446e-02,-1.091950820510616815e-01,-2.736873937720343819e-01
7.198143465516496087e-02,-1.091598697784830485e-01,-2.737101005752347604e-01
7.173655689972016636e-02,-1.102598791734959172e-01,-2.736209551707294296e-01
7.129957903205566550e-02,-1.101150267300683716e-01,-2.735905832439398666e-01
7.094823556070220527e-02,-1.091346574011593795e-01,-2.736813325362713045e-01
7.048509580137987673e-02,-1.090228341238024534e-01,-2.737691697674842772e-01
7.007523728615763781e-02,-1.089056051343107179e-01,-2.738300777448144374e-01
6.956192404758912429e-02,-1.087951647823786339e-01,-2.738986040402072164e-01
6.913113263709894096e-02,-1.087284629147342863e-01,-2.739850313609082932e-01
6.869656599155696264e-02,-1.086912754426148375e-01,-2.740497065625540629e-01
6.818095210163069297e-02,-1.087070214581773719e-01,-2.741025662084722314e-01
6.775398562889736742e-02,-1.087399313114856547e-01,-2.740728016991252347e-01
6.735389216670542578e-02,-1.089161161573777570e-01,-2.740065638793245939e-01
6.683673849800889077e-02,-1.087043890521162404e-01,-2.739619809322518251e-01
6.638451777568268874e-02,-1.085832931451849170e-01,-2.738650638747435750e-01
6.617298413073349761e-02,-1.088318823043330774e-01,-2.739504400080994828e-01
