timestamp,rigid_body_id,x,y,z,qx,qy,qz,qw
1753227393.377949,6,-0.9015332460403442,0.6312006711959839,5.290886878967285,0.25658661127090454,-0.02308911457657814,-0.8965176939964294,0.3603973388671875
1753227393.3781264,10,-0.7394565343856812,0.39031973481178284,5.365411758422852,0.00011015513155143708,0.0046313367784023285,-0.0009554841089993715,0.9999887943267822
1753227393.3813388,6,-0.9015151858329773,0.63125079870224,5.2913498878479,0.25651815533638,-0.023147445172071457,-0.896504819393158,0.3604743182659149
1753227393.3814812,10,-0.7394757270812988,0.3903980255126953,5.365452766418457,1.2734444680972956e-06,0.004553335253149271,-0.0008440719684585929,0.9999892711639404
1753227393.3886986,6,-0.9015052914619446,0.6312687993049622,5.291840553283691,0.2566588222980499,-0.023601267486810684,-0.8964660167694092,0.36044126749038696
1753227393.3888395,10,-0.7394970655441284,0.3904566168785095,5.36549186706543,-3.593652945710346e-05,0.004505617544054985,-0.0007461028289981186,0.9999896287918091
1753227393.4088526,6,-0.9014617204666138,0.6313408613204956,5.2923126220703125,0.25672969222068787,-0.02377367578446865,-0.8964034914970398,0.3605349361896515
1753227393.4090855,10,-0.7395114898681641,0.3904781937599182,5.365516185760498,-9.083493205253035e-05,0.004449058789759874,-0.0007203943096101284,0.9999898672103882
1753227393.4129784,6,-0.9014283418655396,0.6314034461975098,5.292718410491943,0.2569287121295929,-0.023822546005249023,-0.8963463306427002,0.3605320155620575
1753227393.4131155,10,-0.7395128011703491,0.39049315452575684,5.365513324737549,-8.542635623598471e-05,0.004446372855454683,-0.0006622588844038546,0.9999898672103882
1753227393.418912,6,-0.901422917842865,0.6314510703086853,5.2931227684021,0.2568175196647644,-0.024072976782917976,-0.8964093923568726,0.36043789982795715
1753227393.419205,10,-0.7395117282867432,0.39050060510635376,5.365509986877441,-9.023631719173864e-05,0.004453432280570269,-0.0006736494833603501,0.9999898672103882
1753227393.426606,6,-0.9013946056365967,0.6315063834190369,5.2935686111450195,0.25646084547042847,-0.02454652450978756,-0.8964478373527527,0.360564261674881
1753227393.4268298,10,-0.7395055294036865,0.3904951810836792,5.365507125854492,-3.7607002013828605e-05,0.004459009505808353,-0.0006438306882046163,0.9999898672103882
1753227393.4338574,6,-0.9013695120811462,0.6314927935600281,5.294047832489014,0.2563851773738861,-0.025240030139684677,-0.8963802456855774,0.3607381284236908
1753227393.4341729,10,-0.7395007610321045,0.39047738909721375,5.365495681762695,-3.791464405367151e-05,0.004471829626709223,-0.0006619454943574965,0.9999898672103882
1753227393.4412386,6,-0.901418924331665,0.6314868927001953,5.2943806648254395,0.2565532326698303,-0.025164427235722542,-0.8964911699295044,0.3603481650352478
1753227393.44154,10,-0.7394858002662659,0.3904601037502289,5.365488529205322,-3.139667023788206e-05,0.00451406417414546,-0.0007155730854719877,0.9999896287918091
1753227393.4475737,6,-0.9013674855232239,0.6315024495124817,5.294764518737793,0.2566763162612915,-0.02517934888601303,-0.8964493274688721,0.36036381125450134
1753227393.4478438,10,-0.7394818663597107,0.39046818017959595,5.365479946136475,-5.529154805117287e-05,0.0045211538672447205,-0.0007224241271615028,0.9999895095825195
1753227393.454959,6,-0.9013175368309021,0.6316714882850647,5.294929027557373,0.25737401843070984,-0.023491190746426582,-0.8964041471481323,0.3600923717021942
1753227393.4553926,10,-0.7394709587097168,0.39044299721717834,5.365478515625,-1.9630720089480747e-06,0.004535166081041098,-0.0007574562914669514,0.9999895095825195
1753227393.463089,6,-0.9012817144393921,0.6317747831344604,5.295210361480713,0.25752273201942444,-0.022793196141719818,-0.8963350653648376,0.36020272970199585
1753227393.4633257,10,-0.7394322156906128,0.3904210031032562,5.3654303550720215,1.8720604202826507e-05,0.004628191236406565,-0.0007820223108865321,0.9999890327453613
1753227393.4710605,6,-0.9012576937675476,0.6316246390342712,5.295625686645508,0.2569156289100647,-0.023844696581363678,-0.896369218826294,0.36048296093940735
1753227393.4713466,10,-0.7394183874130249,0.3903582990169525,5.365400791168213,9.12629984668456e-05,0.0046672821044921875,-0.000875260797329247,0.9999887943267822
1753227393.478191,6,-0.9012562036514282,0.6315281987190247,5.295948505401611,0.2569196820259094,-0.02444544993340969,-0.8963903188705444,0.36038738489151
1753227393.4785056,10,-0.7394075393676758,0.39034169912338257,5.365385055541992,0.00015278486534953117,0.004693425260484219,-0.0008792403968982399,0.9999886751174927
1753227393.4852493,6,-0.9011950492858887,0.6314787864685059,5.296236038208008,0.2570415437221527,-0.024671535938978195,-0.8962040543556213,0.3607485294342041
1753227393.485558,10,-0.7394018173217773,0.39030444622039795,5.3653669357299805,0.0001700165739748627,0.004692563321441412,-0.0009067553328350186,0.9999885559082031
1753227393.4944057,6,-0.9011703133583069,0.6314801573753357,5.296525478363037,0.2572724521160126,-0.02481396123766899,-0.896145224571228,0.36072027683258057
1753227393.494763,10,-0.7394015192985535,0.3902619779109955,5.365345478057861,0.00022811985400039703,0.00471353018656373,-0.0009521442116238177,0.9999884366989136
1753227393.5029333,6,-0.9011842012405396,0.6315065622329712,5.296845436096191,0.25725290179252625,-0.025191210210323334,-0.8961612582206726,0.3606679141521454
1753227393.5033681,10,-0.7393933534622192,0.39022865891456604,5.365331172943115,0.0003141677880194038,0.004748672246932983,-0.0009898109128698707,0.9999881982803345
1753227393.5111835,6,-0.9011579751968384,0.6314964294433594,5.297147274017334,0.2570645809173584,-0.025566203519701958,-0.8961873054504395,0.3607110381126404
1753227393.5115054,10,-0.7393841743469238,0.3902246057987213,5.365325927734375,0.0003242220846004784,0.004773054271936417,-0.001032295054756105,0.9999880790710449
1753227393.519802,6,-0.9011595845222473,0.6315070390701294,5.29740571975708,0.25686267018318176,-0.02572524920105934,-0.8963255286216736,0.3605000972747803
1753227393.5200925,10,-0.73936927318573,0.3902164101600647,5.3653106689453125,0.0002890870382543653,0.004796868190169334,-0.001057450077496469,0.9999879598617554
1753227393.5278213,6,-0.9010580778121948,0.6315088272094727,5.297677516937256,0.25657808780670166,-0.025888625532388687,-0.8962939977645874,0.36076945066452026
1753227393.5281339,10,-0.7393733263015747,0.3901994526386261,5.3653106689453125,0.00033103939495049417,0.004791479557752609,-0.0010569553123787045,0.9999879598617554
1753227393.5373228,6,-0.9009794592857361,0.6315193176269531,5.297909736633301,0.25613394379615784,-0.02573775313794613,-0.8963286876678467,0.3610094487667084
1753227393.5375907,10,-0.7393671870231628,0.3901978135108948,5.365303039550781,0.000357002456439659,0.004811463877558708,-0.0010692212963476777,0.9999878406524658
