x,y,z
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
-0.3602921018320421,-0.05703400585034984,-0.221992764735043
