t,pitch,accel_x,accel_y,accel_z
0.1810002326965332,-8.695740699768066,-2.1930887699127197,0.6129156351089478
0.18221187591552734,-8.762778282165527,-2.1356279850006104,0.5554547905921936
0.18332290649414062,-8.628703117370605,-2.1930887699127197,0.6033388376235962
0.1844499111175537,-8.925583839416504,-2.1739351749420166,0.5841852426528931
0.1866769790649414,-8.513781547546387,-2.2601263523101807,0.6512228846549988
0.18887686729431152,-8.858546257019043,-2.126051187515259,0.4213795065879822
0.18999910354614258,-8.59997272491455,-2.1547815799713135,0.8236053586006165
0.19220733642578125,-8.83939266204834,-2.1356279850006104,0.47884035110473633
0.1944291591644287,-8.667010307312012,-2.231395959854126,0.6512228846549988
0.196669340133667,-8.791508674621582,-2.1930887699127197,0.38307225704193115
0.19779157638549805,-8.647856712341309,-2.1356279850006104,0.9385270476341248
0.19998931884765625,-8.848969459533691,-2.183511972427368,0.2298433631658554
0.2021501064300537,-8.552088737487793,-2.126051187515259,0.9002198576927185
0.2043755054473877,-8.96389102935791,-2.1930887699127197,0.20111294090747833
0.2065742015838623,-8.552088737487793,-2.1930887699127197,0.9193734526634216
0.20766687393188477,-8.89685344696045,-2.164358377456665,0.31603461503982544
0.2098550796508789,-8.561665534973145,-2.1930887699127197,0.7374141216278076
0.21206951141357422,-8.83939266204834,-2.1356279850006104,0.4692635238170624
0.21427035331726074,-8.65743350982666,-2.1739351749420166,0.5937620401382446
0.21538829803466797,-8.734047889709473,-2.250549554824829,0.4692635238170624
0.21759247779846191,-8.791508674621582,-2.097320795059204,0.7757213711738586
0.21977448463439941,-8.667010307312012,-2.231395959854126,0.3734954595565796
0.22199130058288574,-8.724471092224121,-2.1547815799713135,0.7086837291717529
0.22411060333251953,-8.820239067077637,-2.2026655673980713,0.507570743560791
0.22522425651550293,-8.705317497253418,-2.126051187515259,0.7661445140838623
0.22743868827819824,-8.71489429473877,-2.231395959854126,0.4884171485900879
0.22959566116333008,-8.667010307312012,-2.1068975925445557,0.7086837291717529
0.23180556297302246,-8.820239067077637,-2.145204782485962,0.43095630407333374
0.23400616645812988,-8.571242332458496,-2.212242364883423,0.7757213711738586
0.23508858680725098,-8.858546257019043,-2.164358377456665,0.3256114423274994
0.2372748851776123,-8.647856712341309,-2.1930887699127197,0.7757213711738586
0.2396247386932373,-8.887276649475098,-2.1547815799713135,0.5267243981361389
0.24186182022094727,-8.523358345031738,-2.231395959854126,0.6320692300796509
