t,accel_x,accel_y,accel_z
0.17985987663269043,-8.47547435760498,-3.0550012588500977,-0.8619126081466675
0.18107223510742188,-8.322244644165039,-3.1316158771514893,-0.9481038451194763
0.18219566345214844,-8.523358345031738,-3.045424461364746,-0.5841852426528931
0.18436861038208008,-8.494627952575684,-3.0837318897247314,-0.7852981686592102
0.1865394115447998,-8.427590370178223,-3.093308687210083,-0.8427590131759644
0.1887192726135254,-8.398859977722168,-3.1028854846954346,-0.8427590131759644
0.18982934951782227,-8.513781547546387,-3.093308687210083,-0.47884035110473633
0.1920027732849121,-8.47547435760498,-3.093308687210083,-0.9002198576927185
0.19420909881591797,-8.293514251708984,-3.1507694721221924,-0.8619126081466675
0.19641900062561035,-8.5903959274292,-3.0837318897247314,-0.6512228846549988
0.1986069679260254,-8.360552787780762,-3.093308687210083,-0.4213795065879822
0.19971084594726562,-8.485051155090332,-3.112462282180786,-1.1300631761550903
0.20189142227172852,-8.35097599029541,-3.1316158771514893,-0.5554547905921936
0.2041304111480713,-8.628703117370605,-2.940079689025879,-0.7661445140838623
0.20628595352172852,-8.341399192810059,-3.2082302570343018,-0.6991068720817566
0.20740771293640137,-8.504204750061035,-3.1316158771514893,-0.9097966551780701
0.20959830284118652,-8.485051155090332,-3.064578056335449,-0.4884171485900879
0.21176815032958984,-8.485051155090332,-3.0550012588500977,-0.8619126081466675
0.21396160125732422,-8.379706382751465,-3.2082302570343018,-0.727837324142456
0.21615147590637207,-8.446743965148926,-3.026270866394043,-0.871489405632019
0.2172534465789795,-8.552088737487793,-3.07415509223938,-0.6129156351089478
0.21945738792419434,-8.370129585266113,-3.141192674636841,-0.8044517636299133
0.2216324806213379,-8.485051155090332,-3.1220390796661377,-0.7757213711738586
0.22381305694580078,-8.465897560119629,-3.045424461364746,-0.8427590131759644
0.2249126434326172,-8.552088737487793,-3.112462282180786,-0.5554547905921936
0.22710824012756348,-8.322244644165039,-3.141192674636841,-0.9193734526634216
0.2293097972869873,-8.379706382751465,-3.1028854846954346,-0.7757213711738586
0.2315044403076172,-8.628703117370605,-3.07415509223938,-0.6607996821403503
0.23367071151733398,-8.283937454223633,-3.1028854846954346,-0.7469909191131592
0.23477745056152344,-8.542511940002441,-3.1220390796661377,-1.0055646896362305
0.23694968223571777,-8.389283180236816,-3.179499864578247,-0.5171475410461426
0.23913288116455078,-8.561665534973145,-3.0550012588500977,-0.6607996821403503
0.24131155014038086,-8.398859977722168,-3.1316158771514893,-0.9097966551780701
0.24350237846374512,-8.552088737487793,-3.112462282180786,-1.0247182846069336
0.2446150779724121,-8.322244644165039,-3.1220390796661377,-0.31603461503982544
0.24679207801818848,-8.580819129943848,-3.0837318897247314,-0.9289502501487732
0.2489619255065918,-8.418013572692871,-3.093308687210083,-0.8236053586006165
0.25113821029663086,-8.437167167663574,-3.1028854846954346,-0.7469909191131592
0.25330066680908203,-8.418013572692871,-3.112462282180786,-0.6224924325942993
0.25440192222595215,-8.427590370178223,-3.0837318897247314,-0.7565677165985107
0.2565734386444092,-8.456320762634277,-3.1220390796661377,-0.7757213711738586
0.25873899459838867,-8.437167167663574,-3.1028854846954346,-0.9959878921508789
0.26091504096984863,-8.446743965148926,-3.0550012588500977,-0.33518823981285095
0.26308512687683105,-8.580819129943848,-3.1699230670928955,-0.9097966551780701
0.2641787528991699,-8.283937454223633,-3.141192674636841,-0.7182605266571045
