t,accel_x,accel_y,accel_z
0.17908978462219238,-8.53293514251709,-2.212242364883423,-1.4077905416488647
0.18026256561279297,-8.753201484680176,-2.3080103397369385,-1.4269442558288574
0.1813640594482422,-8.724471092224121,-2.212242364883423,-1.4077905416488647
0.1835315227508545,-8.705317497253418,-2.2026655673980713,-1.4173674583435059
0.185715913772583,-8.571242332458496,-2.212242364883423,-1.436521053314209
0.1878952980041504,-8.705317497253418,-2.164358377456665,-1.455674648284912
0.19006705284118652,-8.734047889709473,-2.250549554824829,-1.3694833517074585
0.19117498397827148,-8.686163902282715,-2.250549554824829,-1.3694833517074585
0.19335198402404785,-8.580819129943848,-2.2026655673980713,-1.4460978507995605
0.19552946090698242,-8.743624687194824,-2.1739351749420166,-1.436521053314209
0.1976768970489502,-8.65743350982666,-2.279279947280884,-1.3886369466781616
0.199843168258667,-8.762778282165527,-2.231395959854126,-1.4652514457702637
0.20093297958374023,-8.686163902282715,-2.183511972427368,-1.4077905416488647
0.20311188697814941,-8.772355079650879,-2.1930887699127197,-1.4173674583435059
0.20528650283813477,-8.638279914855957,-2.126051187515259,-1.436521053314209
0.20746707916259766,-8.59997272491455,-2.1930887699127197,-1.4939818382263184
0.2096390724182129,-8.801085472106934,-2.250549554824829,-1.3982137441635132
0.21079158782958984,-8.647856712341309,-2.183511972427368,-1.3694833517074585
0.21297931671142578,-8.638279914855957,-2.1739351749420166,-1.4269442558288574
0.21515846252441406,-8.667010307312012,-2.212242364883423,-1.4077905416488647
0.21733832359313965,-8.705317497253418,-2.1739351749420166,-1.5514427423477173
0.21843552589416504,-8.638279914855957,-2.231395959854126,-1.3407529592514038
0.22060036659240723,-8.686163902282715,-2.231395959854126,-1.3120225667953491
0.2227768898010254,-8.542511940002441,-2.164358377456665,-1.4460978507995605
0.22495007514953613,-8.724471092224121,-2.2026655673980713,-1.4173674583435059
0.22711706161499023,-8.753201484680176,-2.1930887699127197,-1.436521053314209
0.22928905487060547,-8.485051155090332,-2.145204782485962,-1.4077905416488647
0.23042726516723633,-8.820239067077637,-2.2218191623687744,-1.4460978507995605
0.23262691497802734,-8.609549522399902,-2.164358377456665,-1.455674648284912
0.2348346710205078,-8.724471092224121,-2.1930887699127197,-1.455674648284912
0.23705649375915527,-8.686163902282715,-2.1547815799713135,-1.359906554222107
0.23817038536071777,-8.561665534973145,-2.212242364883423,-1.3982137441635132
0.24034452438354492,-8.772355079650879,-2.212242364883423,-1.4077905416488647
0.24252963066101074,-8.686163902282715,-2.2026655673980713,-1.455674648284912
0.2446763515472412,-8.686163902282715,-2.2218191623687744,-1.4077905416488647
0.24683237075805664,-8.619126319885254,-2.1739351749420166,-1.3982137441635132
0.24791479110717773,-8.561665534973145,-2.1739351749420166,-1.3886369466781616
0.2501029968261719,-8.78193187713623,-2.164358377456665,-1.4269442558288574
0.25234222412109375,-8.561665534973145,-2.183511972427368,-1.4269442558288574
0.25455260276794434,-8.753201484680176,-2.1930887699127197,-1.4269442558288574
0.2567288875579834,-8.619126319885254,-2.2218191623687744,-1.359906554222107
0.25785040855407715,-8.686163902282715,-2.1739351749420166,-1.436521053314209
0.2600274085998535,-8.695740699768066,-2.126051187515259,-1.436521053314209
0.2621943950653076,-8.619126319885254,-2.212242364883423,-1.4939818382263184
0.26444053649902344,-8.753201484680176,-2.183511972427368,-1.3407529592514038
0.2655601501464844,-8.609549522399902,-2.183511972427368,-1.4173674583435059
0.26772069931030273,-8.580819129943848,-2.2026655673980713,-1.4460978507995605
0.2698848247528076,-8.724471092224121,-2.164358377456665,-1.4748282432556152
0.2720677852630615,-8.686163902282715,-2.183511972427368,-1.5322890281677246
0.27425289154052734,-8.638279914855957,-2.1356279850006104,-1.3503297567367554
0.275362491607666,-8.65743350982666,-2.2697031497955322,-1.4173674583435059
0.27754712104797363,-8.580819129943848,-2.183511972427368,-1.4173674583435059
0.27973413467407227,-8.762778282165527,-2.1739351749420166,-1.522712230682373
0.282085657119751,-8.5903959274292,-2.1547815799713135,-1.4173674583435059
0.2842748165130615,-8.71489429473877,-2.1930887699127197,-1.455674648284912
0.28537917137145996,-8.676587104797363,-2.164358377456665,-1.3694833517074585
0.28754663467407227,-8.676587104797363,-2.1547815799713135,-1.4460978507995605
0.2897148132324219,-8.59997272491455,-2.183511972427368,-1.4269442558288574
0.29186105728149414,-8.638279914855957,-2.1356279850006104,-1.522712230682373
0.29403042793273926,-8.676587104797363,-2.1547815799713135,-1.3982137441635132
0.29514336585998535,-8.667010307312012,-2.183511972427368,-1.4269442558288574
0.29731249809265137,-8.580819129943848,-2.212242364883423,-1.4173674583435059
0.29956865310668945,-8.686163902282715,-2.164358377456665,-1.4652514457702637
0.30179715156555176,-8.65743350982666,-2.164358377456665,-1.4077905416488647
0.3029210567474365,-8.59997272491455,-2.183511972427368,-1.436521053314209
0.305128812789917,-8.667010307312012,-2.2409727573394775,-1.455674648284912
0.3073248863220215,-8.580819129943848,-2.1547815799713135,-1.3407529592514038
0.3095681667327881,-8.705317497253418,-2.2026655673980713,-1.4460978507995605
0.31173253059387207,-8.561665534973145,-2.164358377456665,-1.436521053314209
0.31281161308288574,-8.734047889709473,-2.1547815799713135,-1.455674648284912
0.31494951248168945,-8.667010307312012,-2.2218191623687744,-1.3503297567367554
0.3171710968017578,-8.609549522399902,-2.231395959854126,-1.436521053314209
0.31934571266174316,-8.571242332458496,-2.1739351749420166,-1.4173674583435059
0.32042860984802246,-8.619126319885254,-2.183511972427368,-1.4173674583435059
0.32259178161621094,-8.667010307312012,-2.250549554824829,-1.4077905416488647
0.3247811794281006,-8.628703117370605,-2.2026655673980713,-1.4939818382263184
0.32706546783447266,-8.753201484680176,-2.212242364883423,-1.4269442558288574
0.3293266296386719,-8.676587104797363,-2.2026655673980713,-1.3886369466781616
0.33043503761291504,-8.571242332458496,-2.212242364883423,-1.4269442558288574
0.3326234817504883,-8.59997272491455,-2.183511972427368,-1.4460978507995605
0.3348102569580078,-8.724471092224121,-2.250549554824829,-1.4652514457702637
0.33708786964416504,-8.609549522399902,-2.250549554824829,-1.4173674583435059
0.3381688594818115,-8.638279914855957,-2.2026655673980713,-1.4173674583435059
0.3403358459472656,-8.580819129943848,-2.2026655673980713,-1.4173674583435059
0.34257078170776367,-8.609549522399902,-2.212242364883423,-1.455674648284912
0.34477877616882324,-8.647856712341309,-2.164358377456665,-1.4844050407409668
