t,accel_x,accel_y,accel_z
0.18018460273742676,-8.35097599029541,-1.4652514457702637,-2.231395959854126
0.18142390251159668,-8.78193187713623,-1.5514427423477173,-2.5761611461639404
0.1825551986694336,-8.465897560119629,-1.436521053314209,-2.1547815799713135
0.18481969833374023,-8.724471092224121,-1.5418659448623657,-2.432508945465088
0.18704605102539062,-8.628703117370605,-1.4652514457702637,-2.3367409706115723
0.18818211555480957,-8.552088737487793,-1.4844050407409668,-2.4899697303771973
0.19034051895141602,-8.59997272491455,-1.3982137441635132,-2.164358377456665
0.19248414039611816,-8.65743350982666,-1.5514427423477173,-2.432508945465088
0.19462347030639648,-8.571242332458496,-1.3982137441635132,-2.3271639347076416
0.19570398330688477,-8.724471092224121,-1.6184803247451782,-2.4899697303771973
0.19786715507507324,-8.619126319885254,-1.3694833517074585,-2.2601263523101807
0.20003962516784668,-8.53293514251709,-1.5418659448623657,-2.403778553009033
0.20220708847045898,-8.676587104797363,-1.4460978507995605,-2.403778553009033
0.2044053077697754,-8.580819129943848,-1.5131354331970215,-2.3558945655822754
0.2065715789794922,-8.667010307312012,-1.50355863571167,-2.346317768096924
0.20765280723571777,-8.542511940002441,-1.522712230682373,-2.298433542251587
0.20979547500610352,-8.676587104797363,-1.4460978507995605,-2.38462495803833
0.21193861961364746,-8.552088737487793,-1.3407529592514038,-2.298433542251587
0.21407794952392578,-8.743624687194824,-1.599326729774475,-2.585737943649292
0.21625638008117676,-8.418013572692871,-1.3886369466781616,-2.183511972427368
0.2184300422668457,-8.71489429473877,-1.6089035272598267,-2.1547815799713135
0.2195284366607666,-8.619126319885254,-1.3311761617660522,-2.3367409706115723
0.22172164916992188,-8.609549522399902,-1.580173134803772,-2.63362193107605
0.22390222549438477,-8.647856712341309,-1.4269442558288574,-2.2697031497955322
0.22607159614562988,-8.513781547546387,-1.5418659448623657,-2.183511972427368
0.22722649574279785,-8.638279914855957,-1.4173674583435059,-2.2601263523101807
0.2294600009918213,-8.40843677520752,-1.50355863571167,-2.346317768096924
0.2316126823425293,-8.848969459533691,-1.4269442558288574,-2.5953147411346436
0.23381447792053223,-8.370129585266113,-1.4748282432556152,-2.1930887699127197
0.234910249710083,-8.762778282165527,-1.5514427423477173,-2.38462495803833
0.23707079887390137,-8.47547435760498,-1.4077905416488647,-2.097320795059204
0.2392432689666748,-8.5903959274292,-1.4652514457702637,-2.63362193107605
0.24144816398620605,-8.667010307312012,-1.4652514457702637,-2.4133553504943848
0.24368858337402344,-8.494627952575684,-1.4844050407409668,-2.38462495803833
0.244797945022583,-8.695740699768066,-1.455674648284912,-2.2026655673980713
0.24701404571533203,-8.427590370178223,-1.4652514457702637,-2.3367409706115723
0.24918818473815918,-8.695740699768066,-1.4748282432556152,-2.4612393379211426
0.25139784812927246,-8.485051155090332,-1.4939818382263184,-2.451662540435791
0.25356245040893555,-8.695740699768066,-1.4460978507995605,-2.3367409706115723
0.25464868545532227,-8.580819129943848,-1.436521053314209,-2.365471363067627
0.2568020820617676,-8.561665534973145,-1.5322890281677246,-2.346317768096924
0.2589695453643799,-8.542511940002441,-1.4077905416488647,-2.346317768096924
0.2611243724822998,-8.542511940002441,-1.522712230682373,-2.432508945465088
0.2633206844329834,-8.65743350982666,-1.436521053314209,-2.5282769203186035
0.26551151275634766,-8.437167167663574,-1.50355863571167,-2.145204782485962
0.2666294574737549,-8.734047889709473,-1.4173674583435059,-2.403778553009033
0.26882171630859375,-8.427590370178223,-1.4460978507995605,-2.2409727573394775
0.27100515365600586,-8.686163902282715,-1.5131354331970215,-2.6144683361053467
0.2731778621673584,-8.47547435760498,-1.4460978507995605,-2.403778553009033
0.2742726802825928,-8.619126319885254,-1.5131354331970215,-2.2601263523101807
0.27644777297973633,-8.638279914855957,-1.4748282432556152,-2.1930887699127197
0.278597354888916,-8.59997272491455,-1.5610195398330688,-2.5474305152893066
0.28073978424072266,-8.47547435760498,-1.3694833517074585,-2.3558945655822754
0.28288769721984863,-8.552088737487793,-1.5610195398330688,-2.3558945655822754
0.2850668430328369,-8.609549522399902,-1.3694833517074585,-2.298433542251587
0.2862560749053955,-8.47547435760498,-1.5514427423477173,-2.4612393379211426
0.28842949867248535,-8.695740699768066,-1.4939818382263184,-2.451662540435791
0.29059624671936035,-8.504204750061035,-1.4652514457702637,-2.279279947280884
0.2927701473236084,-8.552088737487793,-1.436521053314209,-2.3558945655822754
0.293865442276001,-8.542511940002441,-1.5514427423477173,-2.557007312774658
0.2960317134857178,-8.552088737487793,-1.436521053314209,-2.0877439975738525
0.2982046604156494,-8.877699851989746,-1.5131354331970215,-2.499546527862549
0.300365686416626,-8.341399192810059,-1.4269442558288574,-2.5474305152893066
0.3025050163269043,-8.571242332458496,-1.4748282432556152,-2.365471363067627
0.30358147621154785,-8.580819129943848,-1.455674648284912,-2.183511972427368
0.3057262897491455,-8.571242332458496,-1.4652514457702637,-2.4899697303771973
0.3078622817993164,-8.5903959274292,-1.50355863571167,-2.537853717803955
0.31003570556640625,-8.686163902282715,-1.4939818382263184,-2.2409727573394775
0.3121814727783203,-8.65743350982666,-1.3311761617660522,-2.3750481605529785
0.3143503665924072,-8.341399192810059,-1.599326729774475,-2.2601263523101807
0.3154902458190918,-8.772355079650879,-1.3982137441635132,-2.4803929328918457
0.3177056312561035,-8.542511940002441,-1.4077905416488647,-2.2888567447662354
