t,accel_x,accel_y,accel_z
0.1798262596130371,-8.609549522399902,-1.7046716213226318,-1.6280571222305298
0.18112874031066895,-8.724471092224121,-1.7046716213226318,-1.5610195398330688
0.18225455284118652,-8.647856712341309,-1.7717092037200928,-1.3694833517074585
0.18336081504821777,-8.743624687194824,-1.7621324062347412,-1.6376339197158813
0.18661260604858398,-8.772355079650879,-1.6855180263519287,-1.6280571222305298
0.1877286434173584,-8.705317497253418,-1.723825216293335,-1.6376339197158813
0.1898937225341797,-8.628703117370605,-1.7142484188079834,-1.5131354331970215
0.19205999374389648,-8.628703117370605,-1.8100165128707886,-1.599326729774475
0.19422698020935059,-8.71489429473877,-1.7142484188079834,-1.5131354331970215
0.19533681869506836,-8.705317497253418,-1.7717092037200928,-1.4652514457702637
0.1975109577178955,-8.695740699768066,-1.7525556087493896,-1.6950948238372803
0.19968414306640625,-8.552088737487793,-1.7525556087493896,-1.4939818382263184
0.2018587589263916,-8.83939266204834,-1.7621324062347412,-1.6280571222305298
0.20408844947814941,-8.542511940002441,-1.742978811264038,-1.4748282432556152
0.20518207550048828,-8.743624687194824,-1.800439715385437,-1.656787633895874
0.2073507308959961,-8.734047889709473,-1.7334020137786865,-1.580173134803772
0.2095186710357666,-8.686163902282715,-1.7621324062347412,-1.50355863571167
0.211686372756958,-8.762778282165527,-1.7812861204147339,-1.5418659448623657
0.21279644966125488,-8.609549522399902,-1.7621324062347412,-1.656787633895874
0.2149646282196045,-8.772355079650879,-1.7621324062347412,-1.5322890281677246
0.2171311378479004,-8.65743350982666,-1.723825216293335,-1.50355863571167
0.21929621696472168,-8.734047889709473,-1.742978811264038,-1.5610195398330688
0.22146940231323242,-8.705317497253418,-1.7908629179000854,-1.5610195398330688
0.22257590293884277,-8.705317497253418,-1.7525556087493896,-1.4652514457702637
0.22474408149719238,-8.667010307312012,-1.7908629179000854,-1.50355863571167
0.22691583633422852,-8.734047889709473,-1.7908629179000854,-1.6089035272598267
0.22908544540405273,-8.734047889709473,-1.7525556087493896,-1.656787633895874
0.23125243186950684,-8.829815864562988,-1.7812861204147339,-1.647210717201233
0.23236703872680664,-8.59997272491455,-1.7525556087493896,-1.3886369466781616
0.23456096649169922,-8.772355079650879,-1.800439715385437,-1.599326729774475
0.23673439025878906,-8.676587104797363,-1.6759412288665771,-1.522712230682373
0.23890304565429688,-8.858546257019043,-1.8291701078414917,-1.7334020137786865
0.24106740951538086,-8.762778282165527,-1.723825216293335,-1.5418659448623657
0.24216318130493164,-8.667010307312012,-1.8483237028121948,-1.436521053314209
0.24438047409057617,-8.772355079650879,-1.6855180263519287,-1.5514427423477173
0.24655985832214355,-8.65743350982666,-1.7812861204147339,-1.647210717201233
0.24887490272521973,-8.848969459533691,-1.7046716213226318,-1.7621324062347412
0.25104427337646484,-8.619126319885254,-1.800439715385437,-1.4077905416488647
0.2521486282348633,-8.868123054504395,-1.8291701078414917,-1.50355863571167
0.25432276725769043,-8.638279914855957,-1.742978811264038,-1.4652514457702637
0.25649046897888184,-8.78193187713623,-1.7334020137786865,-1.7046716213226318
0.25867414474487305,-8.848969459533691,-1.7525556087493896,-1.5322890281677246
0.25977134704589844,-8.667010307312012,-1.8483237028121948,-1.4652514457702637
0.26193833351135254,-8.78193187713623,-1.800439715385437,-1.5610195398330688
0.26410937309265137,-8.676587104797363,-1.8291701078414917,-1.4652514457702637
0.2662849426269531,-8.829815864562988,-1.7334020137786865,-1.6280571222305298
0.26845622062683105,-8.609549522399902,-1.7621324062347412,-1.5418659448623657
0.27062106132507324,-8.858546257019043,-1.7525556087493896,-1.6184803247451782
0.271712064743042,-8.71489429473877,-1.867477297782898,-1.4652514457702637
0.2738795280456543,-8.78193187713623,-1.7525556087493896,-1.5322890281677246
0.27604079246520996,-8.638279914855957,-1.742978811264038,-1.5610195398330688
0.27820587158203125,-8.791508674621582,-1.8195933103561401,-1.6376339197158813
