t,accel_x,accel_y,accel_z
0.1784350872039795,-8.647856712341309,-2.2409727573394775,-1.6089035272598267
0.17969918251037598,-8.561665534973145,-2.1930887699127197,-1.599326729774475
0.18081307411193848,-8.561665534973145,-2.2888567447662354,-1.4460978507995605
0.18299579620361328,-8.571242332458496,-2.183511972427368,-1.522712230682373
0.18407583236694336,-8.494627952575684,-2.2888567447662354,-1.6950948238372803
0.1862177848815918,-8.71489429473877,-2.1739351749420166,-1.580173134803772
0.18836665153503418,-8.427590370178223,-2.2409727573394775,-1.4652514457702637
0.19052958488464355,-8.5903959274292,-2.1930887699127197,-1.5418659448623657
0.1926884651184082,-8.561665534973145,-2.279279947280884,-1.580173134803772
0.19377422332763672,-8.65743350982666,-2.1930887699127197,-1.6376339197158813
0.195939302444458,-8.485051155090332,-2.2601263523101807,-1.4844050407409668
0.19810080528259277,-8.5903959274292,-2.212242364883423,-1.599326729774475
0.20026278495788574,-8.552088737487793,-2.279279947280884,-1.436521053314209
0.2025001049041748,-8.638279914855957,-2.2409727573394775,-1.6855180263519287
0.2035961151123047,-8.53293514251709,-2.183511972427368,-1.5897499322891235
0.2057652473449707,-8.628703117370605,-2.2409727573394775,-1.5418659448623657
0.20791101455688477,-8.53293514251709,-2.2601263523101807,-1.4173674583435059
0.21005487442016602,-8.609549522399902,-2.2601263523101807,-1.6376339197158813
0.21219921112060547,-8.647856712341309,-2.2409727573394775,-1.580173134803772
0.21328020095825195,-8.485051155090332,-2.2218191623687744,-1.5514427423477173
0.2154545783996582,-8.609549522399902,-2.2697031497955322,-1.5610195398330688
0.21766304969787598,-8.542511940002441,-2.2218191623687744,-1.5131354331970215
0.21984219551086426,-8.609549522399902,-2.2409727573394775,-1.436521053314209
0.22200632095336914,-8.65743350982666,-2.2409727573394775,-1.7621324062347412
0.22417116165161133,-8.465897560119629,-2.2409727573394775,-1.4748282432556152
0.22529244422912598,-8.772355079650879,-2.250549554824829,-1.580173134803772
0.22749018669128418,-8.427590370178223,-2.250549554824829,-1.522712230682373
0.22966909408569336,-8.695740699768066,-2.250549554824829,-1.5514427423477173
0.23182177543640137,-8.619126319885254,-2.164358377456665,-1.5514427423477173
0.2329115867614746,-8.523358345031738,-2.2697031497955322,-1.522712230682373
0.2350623607635498,-8.753201484680176,-2.2218191623687744,-1.5610195398330688
0.2372143268585205,-8.427590370178223,-2.2697031497955322,-1.50355863571167
0.23935937881469727,-8.78193187713623,-2.2218191623687744,-1.647210717201233
